Area,Address,City,County,Price
5041,20153 HARTWELL Street,Detroit,Wayne,"$15,500 "
5033,15508 BILTMORE Street,Detroit,Wayne,"$15,500 "
5092,6212 PENROD Street,Detroit,Wayne,"$15,500 "
5055,8847 FARMBROOK Street,Detroit,Wayne,"$15,500 "
5055,6103 LODEWYCK Street,Detroit,Wayne,"$15,500 "
5051,18640 DEAN Street,Detroit,Wayne,"$15,500 "
5032,18415 FENTON,Detroit,Wayne,"$15,500 "
5032,20305 GREYDALE Avenue,Detroit,Wayne,"$15,500 "
5092,6409 GRANDMONT Avenue,Detroit,Wayne,"$15,500 "
5032,18694 WINTHROP Street,Detroit,Wayne,"$15,501 "
5054,14967 FAIRMOUNT Drive,Detroit,Wayne,"$15,505 "
5042,9359 CLOVERLAWN Street,Detroit,Wayne,"$15,527 "
5033,16130 BRAILE Street,Detroit,Wayne,"$15,527 "
5034,11321 GRANDVILLE Avenue,Detroit,Wayne,"$15,555 "
5092,7514 BRAMELL,Detroit,Wayne,"$15,600 "
5101,7748 SENATOR Street,Detroit,Wayne,"$15,623 "
5055,10835 DUPREY Street,Detroit,Wayne,"$15,700 "
5041,19461 STANSBURY Street,Detroit,Wayne,"$15,707 "
5055,4568 UNIVERSITY,Detroit,Wayne,"$15,744 "
5032,18300 GLASTONBURY Road,Detroit,Wayne,"$15,750 "
5101,2489 S BEATRICE Street,Detroit,Wayne,"$15,750 "
5092,7530 RUTHERFORD Street,Detroit,Wayne,"$15,750 "
5041,18426 Hubbell,Detroit,Wayne,"$15,800 "
5032,17600 Shaftsbury,Detroit,Wayne,"$15,800 "
5055,11811 Laing,Detroit,Wayne,"$15,800 "
5055,10849 E Outer,Detroit,Wayne,"$15,800 "
5053,1456 CANTON Street,Detroit,Wayne,"$15,800 "
5055,10849 E OUTER,Detroit,Wayne,"$15,800 "
5055,4800 COURVILLE Street,Detroit,Wayne,"$15,800 "
5041,18426 HUBBELL Street,Detroit,Wayne,"$15,800 "
5032,17600 SHAFTSBURY Avenue,Detroit,Wayne,"$15,800 "
5055,11811 LAING Street,Detroit,Wayne,"$15,800 "
5032,17359 EDINBOROUGH Road,Detroit,Wayne,"$15,800 "
5032,18625 PREVOST Street,Detroit,Wayne,"$15,820 "
5033,23321 PURITAN Street,Detroit,Wayne,"$15,900 "
5033,15745 KENTFIELD Street,Detroit,Wayne,"$15,900 "
5054,16307 CARLISLE,DETROIT,Wayne,"$15,900 "
5042,9181 WHITCOMB Street,Detroit,Wayne,"$15,900 "
5042,8075 Northlawn Street,Detroit,Wayne,"$15,900 "
5041,18296 MEYERS,Detroit,Wayne,"$15,900 "
5033,14935 ARCHDALE Street,Detroit,Wayne,"$15,900 "
5092,6871 LONGACRE Street,Detroit,Wayne,"$15,900 "
5066,319 MARLBOROUGH Street,Detroit,Wayne,"$15,900 "
5033,16590 STAHELIN Avenue,Detroit,Wayne,"$15,900 "
5054,16307 CARLISLE Street,Detroit,Wayne,"$15,900 "
5032,20531 GILCHRIST Street,Detroit,Wayne,"$15,900 "
5043,3817 FULLERTON Street,Detroit,Wayne,"$15,955 "
5033,15464 FERGUSON Street,Detroit,Wayne,"$16,000 "
5041,18514 Whitcomb,Detroit,Wayne,"$16,000 "
5051,19338 BUFFALO Street,Detroit,Wayne,"$16,000 "
5092,7559 WOODMONT Avenue,Detroit,Wayne,"$16,000 "
5042,16596 BIRWOOD Street,Detroit,Wayne,"$16,000 "
5043,16859 LAWTON Street,Detroit,Wayne,"$16,000 "
5055,11029 WHITEHILL Street,Detroit,Wayne,"$16,000 "
5101,3426 CICOTTE Street,Detroit,Wayne,"$16,000 "
5042,13989 STEEL Street,Detroit,Wayne,"$16,000 "
5032,19140 Avon Avenue,Detroit,Wayne,"$16,000 "
5054,14627 FAIRMOUNT,DETROIT,Wayne,"$16,000 "
5041,18976 LITTLEFIELD,DETROIT,Wayne,"$16,000 "
5033,13993 Penrod,Detroit,Wayne,"$16,000 "
5041,18440 SUSSEX Street,Detroit,Wayne,"$16,000 "
5042,12701 SANTA ROSA,Detroit,Wayne,"$16,000 "
5041,19926 STANSBURY Street,Detroit,Wayne,"$16,000 "
5101,2247 S ANNABELLE Street,Detroit,Wayne,"$16,000 "
5051,20215 PACKARD Street,Detroit,Wayne,"$16,000 "
5101,3182 S LIDDESDALE Street,Detroit,Wayne,"$16,000 "
5041,18976 LITTLEFIELD Street,Detroit,Wayne,"$16,000 "
5033,13993 PENROD Street,Detroit,Wayne,"$16,000 "
5043,151 CALVERT Street,Detroit,Wayne,"$16,000 "
5054,14627 FAIRMOUNT,Detroit,Wayne,"$16,000 "
5054,13821 FAIRMOUNT Drive,Detroit,Wayne,"$16,000 "
5032,17555 COOLEY Street,Detroit,Wayne,"$16,000 "
5032,18911 HARLOW Street,Detroit,Wayne,"$16,000 "
5043,2015 SEWARD Street,Detroit,Wayne,"$16,000 "
5033,14000 ASBURY Park,Detroit,Wayne,"$16,000 "
5033,14511 METTETAL Street,Detroit,Wayne,"$16,000 "
5055,9464 BEACONSFIELD Street,Detroit,Wayne,"$16,000 "
5055,5568 LODEWYCK Street,Detroit,Wayne,"$16,000 "
5033,16905 WINSTON Street,Detroit,Wayne,"$16,000 "
5034,9962 CHATHAM,Detroit,Wayne,"$16,000 "
5033,16700 VAUGHAN Street,Detroit,Wayne,"$16,000 "
5092,6769 GREENVIEW Avenue,Detroit,Wayne,"$16,000 "
5101,3455 GILBERT Street,Detroit,Wayne,"$16,000 "
5092,20127 TIREMAN Street,Detroit,Wayne,"$16,000 "
5032,18930 MANSFIELD Street,Detroit,Wayne,"$16,000 "
5055,5060 AUDUBON Road,Detroit,Wayne,"$16,000 "
5101,1307 S LIDDESDALE Street,Detroit,Wayne,"$16,000 "
5041,17326 Greenfield Road,Detroit,Wayne,"$16,000 "
5042,16843 LITTLEFIELD Street,Detroit,Wayne,"$16,000 "
5041,17383 PINEHURST Street,Detroit,Wayne,"$16,000 "
5092,6254 GRANDVILLE Avenue,Detroit,Wayne,"$16,000 "
5055,4698 BALFOUR Road,Detroit,Wayne,"$16,000 "
5054,19300 WALTHAM Street,Detroit,Wayne,"$16,000 "
5034,9344 FIELDING Street,Detroit,Wayne,"$16,000 "
5041,18469 ARDMORE Street,Detroit,Wayne,"$16,000 "
5055,5569 LAKEPOINTE Street,Detroit,Wayne,"$16,000 "
5092,6825 STAHELIN Avenue,Detroit,Wayne,"$16,000 "
5092,8472 BRAILE Street,Detroit,Wayne,"$16,000 "
5041,18024 PINEHURST Street,Detroit,Wayne,"$16,000 "
5033,16867 HARLOW Street,Detroit,Wayne,"$16,000 "
5043,2440 LA BELLE Street,Detroit,Wayne,"$16,000 "
5033,15830 OAKFIELD Street,Detroit,Wayne,"$16,000 "
5041,17330 WASHBURN Street,Detroit,Wayne,"$16,000 "
5042,6831 Minock Street,Detroit,Wayne,"$16,000 "
5043,16561 PARKSIDE Street,Detroit,Wayne,"$16,000 "
5041,18000 PINEHURST Street,Detroit,Wayne,"$16,000 "
5032,19335 PLAINVIEW Avenue,Detroit,Wayne,"$16,000 "
5033,15048 FORRER Street,Detroit,Wayne,"$16,000 "
5032,22100 PEMBROKE Avenue,Detroit,Wayne,"$16,000 "
5041,19700 STANSBURY Street,Detroit,Wayne,"$16,000 "
5042,16566 HUBBELL Street,Detroit,Wayne,"$16,000 "
5101,2138 S ANNABELLE Street,Detroit,Wayne,"$16,000 "
5054,15894 LAPPIN Street,Detroit,Wayne,"$16,000 "
5032,17377 EDINBOROUGH Road,Detroit,Wayne,"$16,000 "
5092,6219 PENROD Street,Detroit,Wayne,"$16,000 "
5042,8853 MANOR Street,Detroit,Wayne,"$16,000 "
5042,8303 FREDA Street,Detroit,Wayne,"$16,001 "
5055,3944 Balfour Road,Detroit,Wayne,"$16,025 "
5034,12854 MEMORIAL Street,Detroit,Wayne,"$16,033 "
5054,16076 EDMORE,Detroit,Wayne,"$16,080 "
5034,11340 RUTLAND Street,Detroit,Wayne,"$16,100 "
5034,11691 BRAMELL,Detroit,Wayne,"$16,100 "
5092,6427 ARTESIAN Street,Detroit,Wayne,"$16,100 "
5034,12945 FORRER Street,Detroit,Wayne,"$16,100 "
5092,6752 SAINT MARYS Street,Detroit,Wayne,"$16,100 "
5033,14367 AUBURN Street,Detroit,Wayne,"$16,112 "
5052,4521 SOBIESKI Street,Detroit,Wayne,"$16,113 "
5041,19708 WARD Street,Detroit,Wayne,"$16,116 "
5041,20136 STANSBURY Street,Detroit,Wayne,"$16,152 "
5034,12109 BRAILE Street,Detroit,Wayne,"$16,160 "
5055,10902 BEACONSFIELD Street,Detroit,Wayne,"$16,200 "
5092,6830 EVERGREEN Avenue,Detroit,Wayne,"$16,200 "
5042,8341 BINGHAM Street,Detroit,Wayne,"$16,200 "
5055,6151 BISHOP Street,Detroit,Wayne,"$16,250 "
5051,19376 CLIFF Street,Detroit,Wayne,"$16,280 "
5092,6875 GREENVIEW Avenue,Detroit,Wayne,"$16,300 "
5041,19966 SORRENTO Street,Detroit,Wayne,"$16,325 "
5032,17620 LENORE,Detroit,Wayne,"$16,422 "
5055,10408 ROXBURY Street,Detroit,Wayne,"$16,450 "
5041,18700 Griggs,Detroit,Wayne,"$16,500 "
5041,17375 Washburn,Detroit,Wayne,"$16,500 "
5032,18925 BURGESS,Detroit,Wayne,"$16,500 "
5041,18645 Strathmoor,Detroit,Wayne,"$16,500 "
5092,5723 GREENVIEW Avenue,Detroit,Wayne,"$16,500 "
5052,3656 SEMINOLE Street,Detroit,Wayne,"$16,500 "
5055,9437 SOMERSET Avenue,Detroit,Wayne,"$16,500 "
5043,3737 FULLERTON Street,Detroit,Wayne,"$16,500 "
5043,516 MARSTON Street,Detroit,Wayne,"$16,500 "
5042,16567 MARK TWAIN Street,Detroit,Wayne,"$16,500 "
5041,18700 GRIGGS Street,Detroit,Wayne,"$16,500 "
5041,17375 WASHBURN Street,Detroit,Wayne,"$16,500 "
5041,18645 STRATHMOOR Street,Detroit,Wayne,"$16,500 "
5041,18250 MANOR Street,Detroit,Wayne,"$16,500 "
5032,18095 SAINT MARYS Street,Detroit,Wayne,"$16,500 "
5055,3438 BALFOUR Road,Detroit,Wayne,"$16,500 "
5055,5145 HEREFORD Street,Detroit,Wayne,"$16,500 "
5033,15361 FORRER Street,Detroit,Wayne,"$16,500 "
5041,18480 MONICA Street,Detroit,Wayne,"$16,500 "
5055,15740 LINNHURST Street,Detroit,Wayne,"$16,500 "
5032,17684 FENTON Street,Detroit,Wayne,"$16,500 "
5055,17137 WAVENEY Street,Detroit,Wayne,"$16,500 "
5033,14306 PLAINVIEW Avenue,Detroit,Wayne,"$16,500 "
5032,18213 LENORE,Detroit,Wayne,"$16,500 "
5034,12874 RIVERDALE Avenue,Detroit,Wayne,"$16,511 "
5033,13969 MANSFIELD Street,Detroit,Wayne,"$16,513 "
5055,5099 CADIEUX Road,Detroit,Wayne,"$16,550 "
5042,16644 HUBBELL Street,Detroit,Wayne,"$16,600 "
5092,20421 TIREMAN Street,Detroit,Wayne,"$16,667 "
5032,19303 ASHTON Avenue,Detroit,Wayne,"$16,667 "
5042,14870 HUBBELL Street,Detroit,Wayne,"$16,700 "
5041,19966 KENTUCKY Street,Detroit,Wayne,"$16,720 "
5054,13906 COLLINGHAM Drive,Detroit,Wayne,"$16,750 "
5032,17657 WESTMORELAND Road,Detroit,Wayne,"$16,757 "
5041,18716 Washburn,Detroit,Wayne,"$16,800 "
5041,18306 Mendota,Detroit,Wayne,"$16,800 "
5033,14375 Prevost,Detroit,Wayne,"$16,800 "
5033,22778 N Kane,Detroit,Wayne,"$16,800 "
5042,8279 Indiana,Detroit,Wayne,"$16,800 "
5033,16550 Ferguson,Detroit,Wayne,"$16,800 "
5055,11459 Laing,Detroit,Wayne,"$16,800 "
5043,4211 Sturtevant,Detroit,Wayne,"$16,800 "
5042,16175 Littlefield,Detroit,Wayne,"$16,800 "
5033,16868 Kentfield,Detroit,Wayne,"$16,800 "
5042,16595 Mendota,Detroit,Wayne,"$16,800 "
5042,16182 Griggs,Detroit,Wayne,"$16,800 "
5043,4211 STURTEVANT Street,Detroit,Wayne,"$16,800 "
5041,18716 WASHBURN Street,Detroit,Wayne,"$16,800 "
5041,18306 MENDOTA Street,Detroit,Wayne,"$16,800 "
5042,16175 LITTLEFIELD Street,Detroit,Wayne,"$16,800 "
5033,14375 PREVOST Street,Detroit,Wayne,"$16,800 "
5042,8279 INDIANA Street,Detroit,Wayne,"$16,800 "
5033,22778 N KANE Street,Detroit,Wayne,"$16,800 "
5033,16868 KENTFIELD Street,Detroit,Wayne,"$16,800 "
5042,16595 MENDOTA Street,Detroit,Wayne,"$16,800 "
5033,16550 FERGUSON Street,Detroit,Wayne,"$16,800 "
5042,16182 GRIGGS Street,Detroit,Wayne,"$16,800 "
5055,11459 LAING Street,Detroit,Wayne,"$16,800 "
5033,16746 GILCHRIST Street,Detroit,Wayne,"$16,800 "
5033,16703 GILCHRIST Street,Detroit,Wayne,"$16,800 "
5033,16580 SAINT MARYS Street,Detroit,Wayne,"$16,800 "
5033,16559 SAINT MARYS Street,Detroit,Wayne,"$16,800 "
5033,15744 AUBURN Street,Detroit,Wayne,"$16,800 "
5033,15237 METTETAL Street,Detroit,Wayne,"$16,800 "
5041,20187 MANOR Street,Detroit,Wayne,"$16,804 "
5033,14040 ASBURY Park,Detroit,Wayne,"$16,850 "
5033,14201 FAUST Avenue,Detroit,Wayne,"$16,850 "
5032,17144 ASHTON Avenue,Detroit,Wayne,"$16,850 "
5033,14225 SAINT MARYS Street,Detroit,Wayne,"$16,850 "
5041,18474 STOEPEL Street,Detroit,Wayne,"$16,850 "
5033,14217 METTETAL Street,Detroit,Wayne,"$16,850 "
5055,11144 BALFOUR Road,Detroit,Wayne,"$16,850 "
5033,14100 PIEDMONT Street,Detroit,Wayne,"$16,900 "
5032,18425 GLASTONBURY Road,Detroit,Wayne,"$16,900 "
5055,12270 LAING Street,Detroit,Wayne,"$16,900 "
5041,18244 STANSBURY Street,Detroit,Wayne,"$16,900 "
5092,8625 ARTESIAN Street,Detroit,Wayne,"$16,900 "
5032,18681 SHIAWASSEE Drive,Detroit,Wayne,"$16,900 "
5032,18667 SHIAWASSEE Drive,Detroit,Wayne,"$16,900 "
5092,8027 Auburn,Detroit,Wayne,"$17,000 "
5032,20716 SANTA CLARA,Detroit,Wayne,"$17,000 "
5033,15752 SAINT MARYS Street,Detroit,Wayne,"$17,000 "
5054,19176 GOULBURN Street,Detroit,Wayne,"$17,000 "
5042,16567 CHEYENNE Street,Detroit,Wayne,"$17,000 "
5092,7620 VAUGHAN Street,Detroit,Wayne,"$17,000 "
5055,5075 RADNOR Street,Detroit,Wayne,"$17,000 "
5042,16151 WASHBURN Street,Detroit,Wayne,"$17,000 "
5034,13561 GLASTONBURY Avenue,Detroit,Wayne,"$17,000 "
5041,465 W GREENDALE,Detroit,Wayne,"$17,000 "
5043,16200 LAWTON Street,Detroit,Wayne,"$17,000 "
5055,12418 LAING Street,Detroit,Wayne,"$17,000 "
5054,15639 Carlisle,Detroit,Wayne,"$17,000 "
5051,18680 CARRIE Street,Detroit,Wayne,"$17,000 "
5054,13881 CARLISLE Street,Detroit,Wayne,"$17,000 "
5055,11724 DUCHESS Street,Detroit,Wayne,"$17,000 "
5055,5235-37 CHATSWORTH Street,Detroit,Wayne,"$17,000 "
5054,16203 FAIRMOUNT,Detroit,Wayne,"$17,000 "
5032,20431 GRANDVIEW Street,Detroit,Wayne,"$17,000 "
5032,17662 HUNTINGTON Road,Detroit,Wayne,"$17,000 "
5055,6303 MARSEILLES Street,Detroit,Wayne,"$17,000 "
5051,20506 WEXFORD,DETROIT,Wayne,"$17,000 "
5055,20047 MCCORMICK,DETROIT,Wayne,"$17,000 "
5092,6713 MINOCK,DETROIT,Wayne,"$17,000 "
5034,9056 MINOCK Street,Detroit,Wayne,"$17,000 "
5055,12434 Laing,Detroit,Wayne,"$17,000 "
5054,15914 CARLISLE Street,Detroit,Wayne,"$17,000 "
5092,7550 CLAYBURN Street,Detroit,Wayne,"$17,000 "
5101,3882 CABOT Street,Detroit,Wayne,"$17,000 "
5051,11071 Minden,Detroit,Wayne,"$17,000 "
5092,6330 PIEDMONT Street,Detroit,Wayne,"$17,000 "
5032,20238 FAUST Avenue,Detroit,Wayne,"$17,000 "
5092,6781 GRANDVILLE Avenue,Detroit,Wayne,"$17,000 "
5052,1964 SAINT ALBERTUS Place,Detroit,Wayne,"$17,000 "
5043,16163 NORMANDY Street,Detroit,Wayne,"$17,000 "
5092,6107 ROSEMONT Avenue,Detroit,Wayne,"$17,000 "
5034,11655 FIELDING Street,Detroit,Wayne,"$17,000 "
5101,7187 PARKWOOD Street,Detroit,Wayne,"$17,000 "
5055,11676 Laing,Detroit,Wayne,"$17,000 "
5032,20277 GLASTONBURY,Detroit,Wayne,"$17,000 "
5054,15292 BRINGARD Drive,Detroit,Wayne,"$17,000 "
5032,18713 AVON Avenue,Detroit,Wayne,"$17,000 "
5092,7444 DOLPHIN,Detroit,Wayne,"$17,000 "
5042,15725 OHIO Street,Detroit,Wayne,"$17,000 "
5041,19974 RIOPELLE Street,Detroit,Wayne,"$17,000 "
5053,644 Field,Detroit,Wayne,"$17,000 "
5041,17322 Greenfield Road,Detroit,Wayne,"$17,000 "
5032,19495 SAINT MARYS Street,Detroit,Wayne,"$17,000 "
5055,11941 ROXBURY Street,Detroit,Wayne,"$17,000 "
5051,20506 WEXFORD Street,Detroit,Wayne,"$17,000 "
5041,20496 STEEL Street,Detroit,Wayne,"$17,000 "
5043,852 BURLINGAME Street,Detroit,Wayne,"$17,000 "
5054,14175 CARLISLE Street,Detroit,Wayne,"$17,000 "
5043,2540 VIRGINIA PARK Street,Detroit,Wayne,"$17,000 "
5092,6330 Piedmont Street,Detroit,Wayne,"$17,000 "
5032,18229 GILCHRIST Street,Detroit,Wayne,"$17,000 "
5041,20484 MENDOTA Street,Detroit,Wayne,"$17,000 "
5032,20290 LINDSAY Street,Detroit,Wayne,"$17,000 "
5041,20428 MANOR Street,Detroit,Wayne,"$17,000 "
5052,3714 SEYBURN Street,Detroit,Wayne,"$17,000 "
5032,19935 WINTHROP Street,Detroit,Wayne,"$17,000 "
5034,9935 GRANDVILLE Avenue,Detroit,Wayne,"$17,000 "
5055,5797 YORKSHIRE Road,Detroit,Wayne,"$17,000 "
5051,1737 E OUTER Drive,Detroit,Wayne,"$17,000 "
5041,18055 ILENE Street,Detroit,Wayne,"$17,000 "
5043,1472 LONGFELLOW Street,Detroit,Wayne,"$17,000 "
5051,6816 VARJO,Detroit,Wayne,"$17,000 "
5032,20050 ASHTON Avenue,Detroit,Wayne,"$17,000 "
5042,8066 FREDA Street,Detroit,Wayne,"$17,000 "
5032,22603 CHIPPEWA Street,Detroit,Wayne,"$17,001 "
5092,7735 BRAMELL,Detroit,Wayne,"$17,001 "
5042,16190 ROSELAWN Street,Detroit,Wayne,"$17,010 "
5042,8103 WHITCOMB Street,Detroit,Wayne,"$17,019 "
5041,20484 TRACEY Street,Detroit,Wayne,"$17,019 "
5043,1480 FERRY PARK Street,Detroit,Wayne,"$17,019 "
5034,9067 GRANDVILLE Avenue,Detroit,Wayne,"$17,019 "
5092,6760 RUTLAND Street,Detroit,Wayne,"$17,050 "
5032,17579 MANSFIELD STREET,DETROIT,Wayne,"$17,064 "
5032,17579 MANSFIELD Street,Detroit,Wayne,"$17,064 "
5033,15892 ROSEMONT Avenue,Detroit,Wayne,"$17,100 "
5032,20100 BURGESS,Detroit,Wayne,"$17,113 "
5092,6905 WOODMONT Avenue,Detroit,Wayne,"$17,121 "
5054,14049 Eastburn,Detroit,Wayne,"$17,150 "
5032,19908 STOUT Street,Detroit,Wayne,"$17,200 "
5032,22461 TROJAN Street,Detroit,Wayne,"$17,300 "
5101,1004 CAMPBELL Street,Detroit,Wayne,"$17,301 "
5041,18040 TRACEY Street,Detroit,Wayne,"$17,343 "
5032,19349 BURT Road,Detroit,Wayne,"$17,400 "
5041,18481 PRAIRIE Street,Detroit,Wayne,"$17,400 "
5032,19336 PIERSON,Detroit,Wayne,"$17,400 "
5041,17310 APPOLINE Street,Detroit,Wayne,"$17,500 "
5033,16573 SAINT MARYS Street,Detroit,Wayne,"$17,500 "
5042,16894 MONTE VISTA Street,Detroit,Wayne,"$17,500 "
5055,5727 BUCKINGHAM Avenue,Detroit,Wayne,"$17,500 "
5032,19134 PATTON Street,Detroit,Wayne,"$17,500 "
5033,22490 S KANE Street,Detroit,Wayne,"$17,500 "
5033,16751 GILCHRIST Street,Detroit,Wayne,"$17,500 "
5042,15715 MARK TWAIN Street,Detroit,Wayne,"$17,500 "
5033,15915 ASBURY Park,Detroit,Wayne,"$17,500 "
5034,9930 RUTLAND Street,Detroit,Wayne,"$17,500 "
5054,13903 BRINGARD,Detroit,Wayne,"$17,500 "
5041,18685 PREST Street,Detroit,Wayne,"$17,500 "
5092,6260 EVERGREEN Avenue,Detroit,Wayne,"$17,500 "
5042,9109 SORRENTO Street,Detroit,Wayne,"$17,500 "
5055,11951 PAYTON Street,Detroit,Wayne,"$17,500 "
5033,15445 Minock,Detroit,Wayne,"$17,500 "
5034,13567 APPLETON Street,Detroit,Wayne,"$17,500 "
5041,17559 SANTA ROSA,Detroit,Wayne,"$17,500 "
5033,15490 ASBURY Park,Detroit,Wayne,"$17,500 "
5033,15445 MINOCK Street,Detroit,Wayne,"$17,500 "
5092,7294 EVERGREEN Avenue,Detroit,Wayne,"$17,500 "
5041,19339 HARTWELL Street,Detroit,Wayne,"$17,500 "
5041,19134 HARTWELL Street,Detroit,Wayne,"$17,500 "
5033,16560 OAKFIELD Street,Detroit,Wayne,"$17,500 "
5041,18266 SANTA ROSA,Detroit,Wayne,"$17,500 "
5042,16253 ROSELAWN Street,Detroit,Wayne,"$17,500 "
5032,19345 PLAINVIEW Avenue,Detroit,Wayne,"$17,500 "
5041,19936 TRACEY Street,Detroit,Wayne,"$17,500 "
5032,18400 WORMER Street,Detroit,Wayne,"$17,500 "
5092,7619 PENROD,Detroit,Wayne,"$17,500 "
5033,16115 BURT Road,Detroit,Wayne,"$17,500 "
5041,20016 STOEPEL Street,Detroit,Wayne,"$17,500 "
5033,14642 FORRER Street,Detroit,Wayne,"$17,500 "
5051,18810 SHERWOOD Street,Detroit,Wayne,"$17,500 "
5034,12257 VAUGHAN Street,Detroit,Wayne,"$17,500 "
5032,18900 BURT Road,Detroit,Wayne,"$17,500 "
5042,16575 TRACEY Street,Detroit,Wayne,"$17,500 "
5055,4584 RADNOR Street,Detroit,Wayne,"$17,500 "
5032,20845 PICKFORD Street,Detroit,Wayne,"$17,500 "
5032,17135 SHAFTSBURY Avenue,Detroit,Wayne,"$17,500 "
5101,2211 N GREEN Street,Detroit,Wayne,"$17,500 "
5032,20075 NORTHROP Street,Detroit,Wayne,"$17,500 "
5101,8079 OLIVET Street,Detroit,Wayne,"$17,500 "
5033,16703 ARCHDALE Street,Detroit,Wayne,"$17,526 "
5041,17573 COYLE Street,Detroit,Wayne,"$17,600 "
5041,8034 W 7 MILE Road,Detroit,Wayne,"$17,800 "
5092,6515 BRACE Street,Detroit,Wayne,"$17,900 "
5042,16183 NORTHLAWN,DETROIT,Wayne,"$17,900 "
5041,17136 BIRCHCREST,Detroit,Wayne,"$17,900 "
5042,11390 TERRY Street,Detroit,Wayne,"$17,900 "
5034,13521 MEMORIAL Street,Detroit,Wayne,"$17,900 "
5032,18975 FORRER Street,Detroit,Wayne,"$17,900 "
5033,16624 BURT Road,Detroit,Wayne,"$17,900 "
5033,15300 PLAINVIEW Avenue,Detroit,Wayne,"$17,900 "
5041,19455 GREENLAWN Street,Detroit,Wayne,"$17,900 "
5032,17465 SALEM Street,Detroit,Wayne,"$17,900 "
5101,1534 CAVALRY Street,Detroit,Wayne,"$17,900 "
5051,20231 DEAN Street,Detroit,Wayne,"$17,900 "
5042,16183 NORTHLAWN Street,Detroit,Wayne,"$17,900 "
5033,15883 FORRER Street,Detroit,Wayne,"$17,940 "
5041,18928 TRACEY Street,Detroit,Wayne,"$18,000 "
5092,7634 ROSEMONT,Detroit,Wayne,"$18,000 "
5101,1245 WATERMAN Street,Detroit,Wayne,"$18,000 "
5042,11385 FREELAND Street,Detroit,Wayne,"$18,000 "
5051,8323 ROLYAT Street,Detroit,Wayne,"$18,000 "
5041,20420 WISCONSIN Street,Detroit,Wayne,"$18,000 "
5054,14944 Fairmount Drive,Detroit,Wayne,"$18,000 "
5092,7795 GRANDMONT Avenue,Detroit,Wayne,"$18,000 "
5032,18659 Shaftsbury,Detroit,Wayne,"$18,000 "
5051,19720 ROGGE Street,Detroit,Wayne,"$18,000 "
5033,15712 FORRER Street,Detroit,Wayne,"$18,000 "
5043,16211 LINWOOD Street,Detroit,Wayne,"$18,000 "
5033,14021 METTETAL Street,Detroit,Wayne,"$18,000 "
5101,1606 DRAGOON,DETROIT,Wayne,"$18,000 "
5043,16246 LINWOOD STREET,DETROIT,Wayne,"$18,000 "
5032,18034 MANSFIELD,DETROIT,Wayne,"$18,000 "
5042,16853 MANOR Street,Detroit,Wayne,"$18,000 "
5041,19937 KENTUCKY,Detroit,Wayne,"$18,000 "
5055,5300 THREE MILE,DETROIT,Wayne,"$18,000 "
5054,14959 ROSSINI,Detroit,Wayne,"$18,000 "
5055,10932 Rossiter,Detroit,Wayne,"$18,000 "
5034,12923 ASBURY Park,Detroit,Wayne,"$18,000 "
5033,15465 FERGUSON Street,Detroit,Wayne,"$18,000 "
5032,19301 SAINT MARYS,Detroit,Wayne,"$18,000 "
5032,20530 GILCHRIST Street,Detroit,Wayne,"$18,000 "
5041,19335 TRACEY Street,Detroit,Wayne,"$18,000 "
5055,15400 CEDARGROVE Street,Detroit,Wayne,"$18,000 "
5042,16180 STEEL Street,Detroit,Wayne,"$18,000 "
5043,2481 Labelle Street W,Detroit,Wayne,"$18,000 "
5042,16525 MENDOTA Street,Detroit,Wayne,"$18,000 "
5033,15403 EVERGREEN Road,Detroit,Wayne,"$18,000 "
5101,2374 INGLIS Street,Detroit,Wayne,"$18,000 "
5041,8637 PEMBROKE Avenue,Detroit,Wayne,"$18,000 "
5092,6700 STAHELIN Avenue,Detroit,Wayne,"$18,000 "
5041,18480 BIRWOOD Street,Detroit,Wayne,"$18,000 "
5033,15365 MURRAY HILL Street,Detroit,Wayne,"$18,000 "
5041,414 W GREENDALE,Detroit,Wayne,"$18,000 "
5042,8642 ESPER Street,Detroit,Wayne,"$18,000 "
5032,18034 MANSFIELD Street,Detroit,Wayne,"$18,000 "
5054,20553 ALCOY Street,Detroit,Wayne,"$18,000 "
5041,18432 STOEPEL Street,Detroit,Wayne,"$18,000 "
5055,10845 NOTTINGHAM Road,Detroit,Wayne,"$18,000 "
5032,8347 W OUTER Drive,Detroit,Wayne,"$18,000 "
5055,6188 NEFF Avenue,Detroit,Wayne,"$18,000 "
5041,18449 PRAIRIE Street,Detroit,Wayne,"$18,000 "
5041,19717 PRAIRIE Street,Detroit,Wayne,"$18,000 "
5033,16733 PATTON Street,Detroit,Wayne,"$18,000 "
5043,224 HOLBROOK Street,Detroit,Wayne,"$18,000 "
5101,2219 S BEATRICE Street,Detroit,Wayne,"$18,000 "
5042,16539 SAN JUAN Drive,Detroit,Wayne,"$18,000 "
5051,20475 YONKA Street,Detroit,Wayne,"$18,000 "
5032,17128 ASHTON Avenue E,Detroit,Wayne,"$18,000 "
5042,12069 SUSSEX Street,Detroit,Wayne,"$18,000 "
5032,19749 HUNTINGTON Road,Detroit,Wayne,"$18,000 "
5042,16127 WHITCOMB Street,Detroit,Wayne,"$18,000 "
5092,8494 PIEDMONT Street,Detroit,Wayne,"$18,000 "
5042,15095 FREELAND Street,Detroit,Wayne,"$18,000 "
