Area,Address,City,County,Price
5042,15044 PREST Street,Detroit,Wayne,"$40,000 "
5042,16545 LILAC Street,Detroit,Wayne,"$40,000 "
5051,18816 BUFFALO Street,Detroit,Wayne,"$40,000 "
5052,9129 FISCHER Street,Detroit,Wayne,"$40,000 "
5042,9235 PINEHURST Street,Detroit,Wayne,"$40,000 "
5051,19931 MOENART Street,Detroit,Wayne,"$40,000 "
5042,9561 DECATUR Street,Detroit,Wayne,"$40,000 "
5042,9214 PINEHURST Street,Detroit,Wayne,"$40,000 "
5092,7771 FAUST Avenue,Detroit,Wayne,"$40,000 "
5055,10537 NOTTINGHAM Road,Detroit,Wayne,"$40,000 "
5055,13019 LONGVIEW Street,Detroit,Wayne,"$40,000 "
5101,4263 BANGOR Street,Detroit,Wayne,"$40,000 "
5042,15761 Northlawn Street,Detroit,Wayne,"$40,000 "
5066,966 ALGONQUIN Street,Detroit,Wayne,"$40,000 "
5032,19908 STOUT Street,Detroit,Wayne,"$40,000 "
5055,12525 RIAD Street,Detroit,Wayne,"$40,000 "
5054,12037 KENNEBEC Street,Detroit,Wayne,"$40,000 "
5066,3419 ALGONQUIN Street,Detroit,Wayne,"$40,000 "
5042,16581 APPOLINE Street,Detroit,Wayne,"$40,000 "
5051,18555 LUMPKIN Street,Detroit,Wayne,"$40,000 "
5092,8661 AUBURN Street,Detroit,Wayne,"$40,000 "
5051,6751 COVERT STREET Street,Detroit,Wayne,"$40,000 "
5033,14340 EVERGREEN Road,Detroit,Wayne,"$40,000 "
5055,11781 KILBOURNE Street,Detroit,Wayne,"$40,000 "
5042,15711 SNOWDEN Street,Detroit,Wayne,"$40,000 "
5034,12003 METTETAL Street,Detroit,Wayne,"$40,000 "
5041,19612 Omira Street,Detroit,Wayne,"$40,000 "
5043,993 MOUNT VERNON Street,Detroit,Wayne,"$40,000 "
5043,15745 Princeton Street,Detroit,Wayne,"$40,000 "
5042,14371 Ardmore Street,Detroit,Wayne,"$40,000 "
5055,20071 MCCORMICK Street,Detroit,Wayne,"$40,000 "
5042,14290 Marlowe St,Detroit,Wayne,"$40,000 "
5041,19710 COYLE Street,Detroit,Wayne,"$40,000 "
5032,19007 HEYDEN Street,Detroit,Wayne,"$40,000 "
5051,20446 Stotter Street,Detroit,Wayne,"$40,000 "
5054,17325 WALTHAM Street,Detroit,Wayne,"$40,000 "
5042,12095 COYLE Street,Detroit,Wayne,"$40,000 "
5055,12389 CAMDEN Street,Detroit,Wayne,"$40,000 "
5101,3085 Tillman Street,Detroit,Wayne,"$40,000 "
5051,20128 NORWOOD Street,Detroit,Wayne,"$40,000 "
5032,19163 PATTON Street,Detroit,Wayne,"$40,000 "
5034,9540 RUTLAND Street,Detroit,Wayne,"$40,000 "
5055,10424 Nottingham Road,Detroit,Wayne,"$40,000 "
5033,16734 RUTHERFORD Street,Detroit,Wayne,"$40,000 "
5055,5251 Nottingham Road,Detroit,Wayne,"$40,000 "
5032,19720 GREYDALE Avenue,Detroit,Wayne,"$40,000 "
5032,18459 Greenfield Road,Detroit,Wayne,"$40,000 "
5032,19333 GRANDVILLE Avenue,Detroit,Wayne,"$40,000 "
5041,18500 Greenfield Road,Detroit,Wayne,"$40,000 "
5051,19711 SHIELDS Street,Detroit,Wayne,"$40,000 "
5032,18025 GREENFIELD Road,Detroit,Wayne,"$40,000 "
5033,14550 SOUTHFIELD Freeway,Detroit,Wayne,"$40,000 "
5055,9837 PHILIP Street,Detroit,Wayne,"$40,000 "
5032,19757 FERGUSON Street,Detroit,Wayne,"$40,000 "
5033,15818 Burgess,Detroit,Wayne,"$40,000 "
5042,11300 WARD Street,Detroit,Wayne,"$40,000 "
5033,15439 BURT Road,Detroit,Wayne,"$40,000 "
5034,12081 VAUGHAN Street,Detroit,Wayne,"$40,000 "
5032,18520 Evergreen Road,Detroit,Wayne,"$40,000 "
5054,11866 COLLEGE Street,Detroit,Wayne,"$40,000 "
5032,17346 FIELDING Street,Detroit,Wayne,"$40,000 "
5032,18700 SHIAWASSEE Drive,Detroit,Wayne,"$40,000 "
5101,5504 S Martindale Street,Detroit,Wayne,"$40,000 "
5032,18682 Avon Avenue,Detroit,Wayne,"$40,000 "
5043,2966 COLLINGWOOD Street,Detroit,Wayne,"$40,000 "
5055,5601 MARLBOROUGH Street,Detroit,Wayne,"$40,000 "
5033,14730 WINTHROP Street,Detroit,Wayne,"$40,000 "
5053,2244 HOLCOMB Street,Detroit,Wayne,"$40,000 "
5092,7635 EVERGREEN Avenue,Detroit,Wayne,"$40,000 "
5051,8210 E HILDALE Street,Detroit,Wayne,"$40,000 "
5051,19370 CLIFF Street,Detroit,Wayne,"$40,000 "
5055,11380 ROXBURY Street,Detroit,Wayne,"$40,000 "
5034,10001 PATTON Street,Detroit,Wayne,"$40,000 "
5042,16127 SNOWDEN Street,Detroit,Wayne,"$40,000 "
5092,8276 VAUGHAN Street,Detroit,Wayne,"$40,000 "
5054,13661 BRINGARD Drive,Detroit,Wayne,"$40,000 "
5052,8828 MOFFAT Street,Detroit,Wayne,"$40,000 "
5054,19423 TEPPERT Street,Detroit,Wayne,"$40,000 "
5042,12683 MANOR Street,Detroit,Wayne,"$40,000 "
5055,5051 HAVERHILL Street,Detroit,Wayne,"$40,000 "
5042,8276 PREST Street,Detroit,Wayne,"$40,000 "
5032,18748 GREENVIEW Avenue,Detroit,Wayne,"$40,000 "
5042,8911 STEEL Street,Detroit,Wayne,"$40,000 "
5054,19359 WALTHAM Street,Detroit,Wayne,"$40,000 "
5051,19275 WEXFORD Street,Detroit,Wayne,"$40,000 "
5092,7260 FORRER Street,Detroit,Wayne,"$40,000 "
5042,15110 HUBBELL Street,Detroit,Wayne,"$40,000 "
5032,20501 FENMORE Street,Detroit,Wayne,"$40,000 "
5054,18420 BELAND Street,Detroit,Wayne,"$40,000 "
5042,15776 SNOWDEN Street,Detroit,Wayne,"$40,000 "
5051,19642 ROGGE Street,Detroit,Wayne,"$40,000 "
5092,6760 EVERGREEN Avenue,Detroit,Wayne,"$40,000 "
5092,6515 PLAINVIEW Avenue,Detroit,Wayne,"$40,000 "
5042,14883 MARK TWAIN Street,Detroit,Wayne,"$40,000 "
5042,16580 SORRENTO Street,Detroit,Wayne,"$40,000 "
5034,9558 MANSFIELD Street,Detroit,Wayne,"$40,000 "
5051,19680 BINDER Street,Detroit,Wayne,"$40,000 "
5055,19710 Moross,Detroit,Wayne,"$40,000 "
5041,555 W GREENDALE,Detroit,Wayne,"$40,000 "
5051,17947 GALLAGHER Street,Detroit,Wayne,"$40,000 "
5041,19416 RIOPELLE Street,Detroit,Wayne,"$40,000 "
5054,17695 RUNYON Street,Detroit,Wayne,"$40,000 "
5042,16860 FREELAND Street,Detroit,Wayne,"$40,000 "
5033,15335 FIELDING Street,Detroit,Wayne,"$40,000 "
5055,15309 YOUNG Street,Detroit,Wayne,"$40,000 "
5042,15003 MANOR Street,Detroit,Wayne,"$40,000 "
5042,12097 Prairie,Detroit,Wayne,"$40,000 "
5092,7414 VAUGHAN Street,Detroit,Wayne,"$40,000 "
5042,15762 OHIO Street,Detroit,Wayne,"$40,000 "
5042,16563 TULLER Street,Detroit,Wayne,"$40,000 "
5042,9283 PINEHURST Street,Detroit,Wayne,"$40,000 "
5055,11696 WAYBURN Street,Detroit,Wayne,"$40,000 "
5055,11284 Lakepointe,Detroit,Wayne,"$40,000 "
5092,7730 BRACE Street,Detroit,Wayne,"$40,000 "
5092,7644 BEAVERLAND,Detroit,Wayne,"$40,000 "
5055,11461 BALFOUR Road,Detroit,Wayne,"$40,000 "
5041,1311 E NEVADA Street,Detroit,Wayne,"$40,000 "
5032,18964 BENTLER Street,Detroit,Wayne,"$40,000 "
5034,8956 MANSFIELD Street,Detroit,Wayne,"$40,000 "
5053,2250 HOLCOMB Street,Detroit,Wayne,"$40,000 "
5042,15081 CRUSE Street,Detroit,Wayne,"$40,000 "
5051,19351 EUREKA Street,Detroit,Wayne,"$40,000 "
5055,3627 COURVILLE Street,Detroit,Wayne,"$40,000 "
5042,13510 SORRENTO Street,Detroit,Wayne,"$40,000 "
5055,4693 BERKSHIRE Street,Detroit,Wayne,"$40,000 "
5043,15834 BAYLIS Street,Detroit,Wayne,"$40,000 "
5042,14933 APPOLINE Street,Detroit,Wayne,"$40,000 "
5054,20296 WALTHAM Street,Detroit,Wayne,"$40,000 "
5032,19346 AVON Avenue,Detroit,Wayne,"$40,000 "
5092,20538 TIREMAN Street,Detroit,Wayne,"$40,000 "
5041,19971 KENTUCKY Street,Detroit,Wayne,"$40,000 "
5034,19650 W CHICAGO Street,Detroit,Wayne,"$40,000 "
5054,11241 MINDEN Street,Detroit,Wayne,"$40,000 "
5055,12564 ROSEMARY Street,Detroit,Wayne,"$40,000 "
5092,8427 GRANDVILLE Avenue,Detroit,Wayne,"$40,000 "
5032,18747 AVON Avenue,Detroit,Wayne,"$40,000 "
5042,10056 COYLE Street,Detroit,Wayne,"$40,000 "
5032,19750 BILTMORE Street,Detroit,Wayne,"$40,000 "
5032,19934 ROSEMONT Avenue,Detroit,Wayne,"$40,000 "
5032,18135 HEYDEN Street,Detroit,Wayne,"$40,000 "
5052,7851 HELEN Street,Detroit,Wayne,"$40,000 "
5042,8348 CARLIN Street,Detroit,Wayne,"$40,000 "
5051,18617 SAINT AUBIN Street,Detroit,Wayne,"$40,000 "
5055,10909 LAKEPOINTE Street,Detroit,Wayne,"$40,000 "
5066,1567 ALTER Road,Detroit,Wayne,"$40,000 "
5101,3575 Ethel,Detroit,Wayne,"$40,000 "
5042,8131 STRATHMOOR Street,Detroit,Wayne,"$40,000 "
5092,7786 VAUGHAN Street,Detroit,Wayne,"$40,000 "
5042,11035 ROSELAWN Street,Detroit,Wayne,"$40,000 "
5042,15048 WHITCOMB Street,Detroit,Wayne,"$40,000 "
5054,19159 HOYT Street,Detroit,Wayne,"$40,000 "
5032,20030 SOUTHFIELD Freeway,Detroit,Wayne,"$40,000 "
5032,19722 AVON Avenue,Detroit,Wayne,"$40,000 "
5054,13055 CANONBURY Street,Detroit,Wayne,"$40,000 "
5041,20501 MANOR Street,Detroit,Wayne,"$40,000 "
5042,15735 MARLOWE Street,Detroit,Wayne,"$40,000 "
5042,16195 TULLER Street,Detroit,Wayne,"$40,000 "
5054,11411 SAINT PATRICK Street,Detroit,Wayne,"$40,000 "
5054,20266 BRADFORD Street,Detroit,Wayne,"$40,000 "
5032,17601 FIELDING Street,Detroit,Wayne,"$40,000 "
5041,20103 GREELEY Street,Detroit,Wayne,"$40,000 "
5051,18150 FLEMING Street,Detroit,Wayne,"$40,000 "
5092,6845 MINOCK Street,Detroit,Wayne,"$40,000 "
5032,20309 ARCHDALE Street,Detroit,Wayne,"$40,000 "
5053,246 marlborough Street,Detroit,Wayne,"$40,000 "
5042,13641 CLOVERLAWN Street,Detroit,Wayne,"$40,000 "
5054,16411 Liberal,Detroit,Wayne,"$40,000 "
5042,15738 Cherrylawn Street,Detroit,Wayne,"$40,000 "
5101,5111 S MARTINDALE Street,Detroit,Wayne,"$40,000 "
5042,15760 ROBSON Street,Detroit,Wayne,"$40,000 "
5043,3344 COLLINGWOOD Street,Detroit,Wayne,"$40,000 "
5055,12024 WILFRED Street,Detroit,Wayne,"$40,000 "
5092,8276 VAUGHAN Street,Detroit,Wayne,"$40,000 "
5051,20060 KEYSTONE Street,Detroit,Wayne,"$40,001 "
5042,16247 PRAIRIE Street,Detroit,Wayne,"$40,100 "
5051,19706 DWYER Street,Detroit,Wayne,"$40,150 "
5054,19230 VERONA Street,Detroit,Wayne,"$40,150 "
5042,15775 MANOR Street,Detroit,Wayne,"$40,444 "
5042,16540 ILENE Street,Detroit,Wayne,"$40,500 "
5042,14368 SUSSEX Street,Detroit,Wayne,"$40,500 "
5032,19836 GRANDVIEW Street,Detroit,Wayne,"$40,500 "
5043,1249 PINGREE Street,Detroit,Wayne,"$40,500 "
5054,20258 JOANN Street,Detroit,Wayne,"$40,500 "
5043,11376 NARDIN Drive,Detroit,Wayne,"$40,500 "
5054,18601 WALTHAM Street,Detroit,Wayne,"$40,500 "
5051,19323 PACKARD Street,Detroit,Wayne,"$40,500 "
5054,17818 BRADFORD Street,Detroit,Wayne,"$40,500 "
5054,17843 BRADFORD Street,Detroit,Wayne,"$40,500 "
5092,6446 VAUGHAN Street,Detroit,Wayne,"$40,900 "
5034,9528 WARWICK Street,Detroit,Wayne,"$40,950 "
5092,8270 PENROD Street,Detroit,Wayne,"$41,000 "
5092,7440 PENROD Street,Detroit,Wayne,"$41,000 "
5054,12010 MINDEN Street,Detroit,Wayne,"$41,000 "
5054,16036 LAPPIN Street,Detroit,Wayne,"$41,000 "
5034,9616 AUBURN Street,Detroit,Wayne,"$41,000 "
5055,11203 STOCKWELL Street,Detroit,Wayne,"$41,000 "
5055,15424 SARATOGA Street,Detroit,Wayne,"$41,000 "
5051,18677 Fenelon Street,Detroit,Wayne,"$41,000 "
5043,3300 LESLIE Street,Detroit,Wayne,"$41,000 "
5042,16221 WASHBURN Street,Detroit,Wayne,"$41,000 "
5055,15425 EASTWOOD Street,Detroit,Wayne,"$41,000 "
5051,19327 Helen Street,Detroit,Wayne,"$41,000 "
5054,13675 PFENT Street,Detroit,Wayne,"$41,000 "
5042,8105 AMERICAN Street,Detroit,Wayne,"$41,000 "
5055,4637 UNIVERSITY Place,Detroit,Wayne,"$41,000 "
5051,19705 ROGGE Street,Detroit,Wayne,"$41,000 "
5034,8899 ARTESIAN Street,Detroit,Wayne,"$41,000 "
5101,3553 S ETHEL Street,Detroit,Wayne,"$41,000 "
5051,19150 GABLE Street,Detroit,Wayne,"$41,000 "
5054,14910 E STATE FAIR Street,Detroit,Wayne,"$41,000 "
5055,17315 WINDSOR Street,Detroit,Wayne,"$41,000 "
5032,18017 BENTLER Street,Detroit,Wayne,"$41,000 "
5042,15361 WISCONSIN Street,Detroit,Wayne,"$41,000 "
5032,18426 HUNTINGTON Road,Detroit,Wayne,"$41,000 "
5032,16400 PEMBROKE Avenue,Detroit,Wayne,"$41,000 "
5032,19760 STOUT Street,Detroit,Wayne,"$41,000 "
5032,19235 HOUGHTON Street,Detroit,Wayne,"$41,000 "
5034,9969 MINOCK Street,Detroit,Wayne,"$41,000 "
5033,16115 BLACKSTONE Street,Detroit,Wayne,"$41,000 "
5032,18134 HEYDEN Street,Detroit,Wayne,"$41,000 "
5092,20201 TIREMAN Street,Detroit,Wayne,"$41,000 "
5033,14176 MINOCK Street,Detroit,Wayne,"$41,000 "
5034,9306 MANSFIELD Street,Detroit,Wayne,"$41,000 "
5041,20040 HANNA Street,Detroit,Wayne,"$41,417 "
5042,9969 Robson Street,Detroit,Wayne,"$41,500 "
5041,612 W HOLLYWOOD Avenue,Detroit,Wayne,"$41,500 "
5042,15754 Meyers Road,Detroit,Wayne,"$41,500 "
5042,9575 Coyle Street,Detroit,Wayne,"$41,500 "
5042,9538 MONICA Street,Detroit,Wayne,"$41,500 "
5034,8867 BRACE Street,Detroit,Wayne,"$41,500 "
5032,19215 PREVOST Street,Detroit,Wayne,"$41,500 "
5055,5991 UNIVERSITY,Detroit,Wayne,"$41,500 "
5032,18328 AVON Avenue,Detroit,Wayne,"$41,500 "
5055,11323 ROXBURY Street,Detroit,Wayne,"$41,750 "
5055,11360 NOTTINGHAM Road,Detroit,Wayne,"$42,000 "
5051,19331 BUFFALO Street,Detroit,Wayne,"$42,000 "
5032,19737 FORRER Street,Detroit,Wayne,"$42,000 "
5042,11331 STEEL,Detroit,Wayne,"$42,000 "
5032,20558 SALEM Street,Detroit,Wayne,"$42,000 "
5032,17184 WESTBROOK Street,Detroit,Wayne,"$42,000 "
5042,14566 LAUDER Street,Detroit,Wayne,"$42,000 "
5042,14864 SANTA ROSA Drive,Detroit,Wayne,"$42,000 "
5043,5947 VERMONT Street,Detroit,Wayne,"$42,000 "
5043,939 Webb Street,Detroit,Wayne,"$42,000 "
5092,7399 WESTWOOD Street,Detroit,Wayne,"$42,000 "
5055,5344 HEREFORD Street,Detroit,Wayne,"$42,000 "
5054,19164 PELKEY Street,Detroit,Wayne,"$42,000 "
5034,11324 MEMORIAL Street,Detroit,Wayne,"$42,000 "
5042,15018 PINEHURST Street,Detroit,Wayne,"$42,000 "
5042,13902 WHITCOMB Street,Detroit,Wayne,"$42,000 "
5051,17390 GALLAGHER Street,Detroit,Wayne,"$42,000 "
5042,8138 SUSSEX Street,Detroit,Wayne,"$42,000 "
5043,7465 HANOVER Street,Detroit,Wayne,"$42,000 "
5055,18930 MORANG Drive,Detroit,Wayne,"$42,000 "
5055,3971 GUILFORD Street,Detroit,Wayne,"$42,000 "
5052,3928 TOWNSEND Street,Detroit,Wayne,"$42,000 "
5092,7262 STAHELIN Avenue,Detroit,Wayne,"$42,000 "
5032,20041 WINSTON Street,Detroit,Wayne,"$42,000 "
5055,9430 PHILIP Street,Detroit,Wayne,"$42,000 "
5055,10631 STRATMAN Street,Detroit,Wayne,"$42,000 "
5101,1285 S ETHEL Street,Detroit,Wayne,"$42,000 "
5032,18477 GRANDVILLE Avenue,Detroit,Wayne,"$42,000 "
5092,7236 WINTHROP Street,Detroit,Wayne,"$42,000 "
5042,14945 MENDOTA Street,Detroit,Wayne,"$42,000 "
5042,8301 GREENLAWN Street,Detroit,Wayne,"$42,000 "
5054,15859 CARLISLE Street,Detroit,Wayne,"$42,000 "
5051,19409 MITCHELL Street,Detroit,Wayne,"$42,000 "
5042,16239 HARTWELL Street,Detroit,Wayne,"$42,000 "
5055,15484 SEYMOUR Street,Detroit,Wayne,"$42,000 "
5101,7226 AMERICAN Street,Detroit,Wayne,"$42,000 "
5054,11541 COLLEGE Street,Detroit,Wayne,"$42,000 "
5043,2981 TAYLOR Street,Detroit,Wayne,"$42,000 "
5054,16251 TACOMA Street,Detroit,Wayne,"$42,000 "
5092,6444 STAHELIN Avenue,Detroit,Wayne,"$42,000 "
5034,11697 FAUST Avenue,Detroit,Wayne,"$42,000 "
5042,13657 THORNTON Street,Detroit,Wayne,"$42,000 "
5055,11750 PAYTON Street,Detroit,Wayne,"$42,000 "
5054,12030 NASHVILLE Street,Detroit,Wayne,"$42,000 "
5041,20192 MEYERS Road,Detroit,Wayne,"$42,000 "
5092,7436 ASBURY Park,Detroit,Wayne,"$42,000 "
5042,8326 LAUDER Street,Detroit,Wayne,"$42,000 "
5034,10007 MINOCK Street,Detroit,Wayne,"$42,000 "
5042,8541 WISCONSIN Street,Detroit,Wayne,"$42,000 "
5032,18900 OAKFIELD Street,Detroit,Wayne,"$42,000 "
5051,8640 BLISS Street,Detroit,Wayne,"$42,000 "
5054,11558 SANFORD Street,Detroit,Wayne,"$42,000 "
5041,14221 CURTIS Street,Detroit,Wayne,"$42,000 "
5055,3934 BUCKINGHAM Avenue,Detroit,Wayne,"$42,000 "
5042,8864 NORTHLAWN Street,Detroit,Wayne,"$42,000 "
5034,9220 MANSFIELD Street,Detroit,Wayne,"$42,000 "
5034,8907 WARWICK Street,Detroit,Wayne,"$42,200 "
5101,7305 BURNETTE Street,Detroit,Wayne,"$42,400 "
5043,15745 Princeton Street,Detroit,Wayne,"$42,500 "
5092,6514 Minock Street,Detroit,Wayne,"$42,500 "
5042,15356 ROSELAWN Street,Detroit,Wayne,"$42,500 "
5051,18462 SAINT LOUIS Street,Detroit,Wayne,"$42,500 "
5052,9136 HOLCOMB Street,Detroit,Wayne,"$42,500 "
5042,8937 MANOR Street,Detroit,Wayne,"$42,500 "
5101,1648 S LIDDESDALE Street,Detroit,Wayne,"$42,500 "
5055,15894 FORDHAM Street,Detroit,Wayne,"$42,500 "
5041,20126 SORRENTO Street,Detroit,Wayne,"$42,500 "
5034,9647 AUBURN Street,Detroit,Wayne,"$42,500 "
5054,20236 BARLOW Street,Detroit,Wayne,"$42,500 "
5032,19445 OAKFIELD Street,Detroit,Wayne,"$42,500 "
5055,18716 KELLY Road,Detroit,Wayne,"$42,500 "
5055,18714 KELLY Road,Detroit,Wayne,"$42,500 "
5054,16501 FAIRMOUNT Drive,Detroit,Wayne,"$42,500 "
5042,11753 WARD Street,Detroit,Wayne,"$42,500 "
5092,6241 ASHTON Avenue,Detroit,Wayne,"$42,500 "
5054,19732 RUNYON Street,Detroit,Wayne,"$42,500 "
5054,17330 DRESDEN Street,Detroit,Wayne,"$42,500 "
5052,8158 ALMONT Street,Detroit,Wayne,"$42,500 "
5054,18911 RUNYON Street,Detroit,Wayne,"$42,500 "
5041,18603 Marx Street,Detroit,Wayne,"$42,500 "
5054,13669 PFENT Street,Detroit,Wayne,"$42,500 "
5032,19730 EVERGREEN Road,Detroit,Wayne,"$42,500 "
5033,16889 SAINT MARYS Street,Detroit,Wayne,"$42,500 "
5043,3330 CARTER Street,Detroit,Wayne,"$42,500 "
5041,965 E GOLDEN GATE,Detroit,Wayne,"$42,500 "
5051,19616 KLINGER Street,Detroit,Wayne,"$42,500 "
5034,12622 RIVERVIEW Street,Detroit,Wayne,"$42,500 "
5032,20029 ROSEMONT Avenue,Detroit,Wayne,"$42,500 "
5042,15861 MONTE VISTA Street,Detroit,Wayne,"$42,500 "
5042,15857 MONTE VISTA Street,Detroit,Wayne,"$42,500 "
5042,15860 MONTE VISTA Street,Detroit,Wayne,"$42,500 "
5042,15856 MONTE VISTA Street,Detroit,Wayne,"$42,500 "
5042,15774 Meyers Road,Detroit,Wayne,"$42,500 "
5042,15753 Meyers Road,Detroit,Wayne,"$42,500 "
5034,11353 BRAILE Street,Detroit,Wayne,"$42,500 "
5034,11775 W PARKWAY Street,Detroit,Wayne,"$42,500 "
5055,10695 DUPREY Street,Detroit,Wayne,"$42,500 "
5054,19366 DRESDEN Street,Detroit,Wayne,"$42,500 "
5054,20465 BRAMFORD Street,Detroit,Wayne,"$42,500 "
5054,19360 BELAND Street,Detroit,Wayne,"$42,500 "
5042,16235 WARD Street,Detroit,Wayne,"$42,500 "
5042,14939 CRUSE Street,Detroit,Wayne,"$42,500 "
5032,19480 BLACKSTONE Street,Detroit,Wayne,"$42,500 "
5052,3677 Theodore Street,Detroit,Wayne,"$42,700 "
5032,17190-82 Kentfield Street,Detroit,Wayne,"$42,800 "
5032,18294 MURRAY HILL Street,Detroit,Wayne,"$42,813 "
5055,15551 FORDHAM Street,Detroit,Wayne,"$42,900 "
5043,1706 CLEMENTS Street,Detroit,Wayne,"$42,900 "
5092,7415 AUBURN Street N,Detroit,Wayne,"$42,900 "
5042,14538 LITTLEFIELD Street,Detroit,Wayne,"$43,000 "
5033,16773 MURRAY HILL Street,Detroit,Wayne,"$43,000 "
5055,13305 WILFRED Street,Detroit,Wayne,"$43,000 "
5051,19255 NORWOOD Street,Detroit,Wayne,"$43,000 "
5041,18052 Schaefer Highway,Detroit,Wayne,"$43,000 "
5101,3010 S ETHEL Street,Detroit,Wayne,"$43,000 "
5033,16025 Ellsworth Street,Detroit,Wayne,"$43,000 "
5042,14573 KENTUCKY Street,Detroit,Wayne,"$43,000 "
5055,5069 EASTLAWN Street,Detroit,Wayne,"$43,000 "
5032,18294 SUNDERLAND Road,Detroit,Wayne,"$43,000 "
5051,19381 Shields Street,Detroit,Wayne,"$43,000 "
5041,10550 W Outer Drive,Detroit,Wayne,"$43,000 "
5033,16121 WOODBINE Street,Detroit,Wayne,"$43,000 "
5054,16068 TACOMA Street,Detroit,Wayne,"$43,000 "
5042,8615 indiana Street,Detroit,Wayne,"$43,000 "
5042,16250 ARDMORE Street,Detroit,Wayne,"$43,000 "
5055,19170 MCCORMICK Street,Detroit,Wayne,"$43,000 "
5042,8144 OHIO Street,Detroit,Wayne,"$43,000 "
5051,7432 E NEVADA Street,Detroit,Wayne,"$43,000 "
5042,9584 ROBSON Street,Detroit,Wayne,"$43,000 "
5042,15900 WOODINGHAM Drive,Detroit,Wayne,"$43,000 "
5051,18857 MACKAY Street,Detroit,Wayne,"$43,000 "
5055,11058 LAKEPOINTE Street,Detroit,Wayne,"$43,000 "
5092,8200 WESTWOOD Street,Detroit,Wayne,"$43,000 "
5034,9099 STOUT Street,Detroit,Wayne,"$43,000 "
5092,7730 BRACE Street,Detroit,Wayne,"$43,000 "
5032,18415 FENTON Street,Detroit,Wayne,"$43,000 "
5051,19640 Helen Street,Detroit,Wayne,"$43,000 "
5042,15909 TURNER Street,Detroit,Wayne,"$43,000 "
5042,14615 LESURE Street,Detroit,Wayne,"$43,000 "
5042,14566 BIRWOOD Street,Detroit,Wayne,"$43,000 "
5034,9277 STOUT Street,Detroit,Wayne,"$43,000 "
5032,19921 ASBURY Park,Detroit,Wayne,"$43,000 "
5041,19789 SAN JUAN Drive,Detroit,Wayne,"$43,000 "
5054,15676 TACOMA Street,Detroit,Wayne,"$43,000 "
5055,12655 LAING Street,Detroit,Wayne,"$43,000 "
5054,15663 NOVARA Street,Detroit,Wayne,"$43,000 "
5101,3560 Ethel,Detroit,Wayne,"$43,000 "
5033,14128 Saint Marys Street,Detroit,Wayne,"$43,000 "
5051,18402 REVERE Street,Detroit,Wayne,"$43,000 "
5054,17320 ALBION Street,Detroit,Wayne,"$43,000 "
5051,4039 E OUTER Drive,Detroit,Wayne,"$43,000 "
5054,19231 MAPLEVIEW Street,Detroit,Wayne,"$43,000 "
5092,8684 PLAINVIEW Avenue,Detroit,Wayne,"$43,000 "
5101,1850 S BEATRICE Street,Detroit,Wayne,"$43,000 "
5055,20663 Mccormick St,Detroit,Wayne,"$43,000 "
5033,15341 Dolphin St Street,Detroit,Wayne,"$43,375 "
5043,3241 Lawrence Street,Detroit,Wayne,"$43,412 "
5101,1512 S ANNABELLE Street,Detroit,Wayne,"$43,500 "
5055,5291 FARMBROOK Street,Detroit,Wayne,"$43,500 "
5042,13511 Manor,Detroit,Wayne,"$43,500 "
5042,15756 Meyers Road,Detroit,Wayne,"$43,500 "
5042,11375 HARTWELL Street,Detroit,Wayne,"$43,500 "
5042,9100 CLOVERLAWN Street,Detroit,Wayne,"$43,500 "
5055,11406 STOCKWELL Street,Detroit,Wayne,"$43,500 "
5042,11717 SUSSEX Street,Detroit,Wayne,"$43,500 "
5101,6170 WABASH Street,Detroit,Wayne,"$43,500 "
5055,13097 LONGVIEW Street,Detroit,Wayne,"$43,500 "
5041,19471 MEYERS Road,Detroit,Wayne,"$43,500 "
5042,14565 ARDMORE Street,Detroit,Wayne,"$43,500 "
5042,8083 MANOR Street,Detroit,Wayne,"$43,600 "
5042,12710 Kentucky  Street,Detroit,Wayne,"$44,000 "
5033,22537 Kendall Street,Detroit,Wayne,"$44,000 "
5032,20201 Greenview Avenue,Detroit,Wayne,"$44,000 "
5032,19908 Asbury Park,Detroit,Wayne,"$44,000 "
5032,19811 Patton Street,Detroit,Wayne,"$44,000 "
5032,19935 Winthrop Street,Detroit,Wayne,"$44,000 "
5092,7746 PENROD Street,Detroit,Wayne,"$44,000 "
5042,14610 PREST Street,Detroit,Wayne,"$44,000 "
5041,20165 IRVINGTON Street,Detroit,Wayne,"$44,000 "
5092,6401 MANSFIELD Street,Detroit,Wayne,"$44,000 "
5042,14219 HUBBELL Street,Detroit,Wayne,"$44,000 "
5054,11410 NASHVILLE Street,Detroit,Wayne,"$44,000 "
5034,9617 RUTLAND ST Street,Detroit,Wayne,"$44,000 "
5034,9349 STOUT Street,Detroit,Wayne,"$44,000 "
5032,19931 GILCHRIST Street,Detroit,Wayne,"$44,000 "
5042,8890 WHITCOMB Street,Detroit,Wayne,"$44,000 "
5033,16816 MURRAY HILL Street,Detroit,Wayne,"$44,000 "
5041,18452 WASHBURN Street,Detroit,Wayne,"$44,000 "
5033,15375 ASBURY Park,Detroit,Wayne,"$44,000 "
5032,17376 MURRAY HILL Street,Detroit,Wayne,"$44,000 "
5034,9054 GRANDVILLE Avenue,Detroit,Wayne,"$44,000 "
5042,16141 WARD Street,Detroit,Wayne,"$44,000 "
