Area,Address,City,County,Price,full_address,latitude,longitude
5092,6870 RUTLAND Street,Detroit,Wayne,"$10,000","6870 RUTLAND Street, Detroit, Wayne",42.3422691,-83.2119633
5032,18200 FERGUSON Street,Detroit,Wayne,"$10,000","18200 FERGUSON Street, Detroit, Wayne",42.423156,-83.2100837
5033,15350 BRAMELL Street,Detroit,Wayne,"$10,000","15350 BRAMELL Street, Detroit, Wayne",42.401376,-83.2641013
5033,16605 WESTBROOK Street,Detroit,Wayne,"$10,000","16605 WESTBROOK Street, Detroit, Wayne",42.4110061,-83.2511459
5055,10727 BEACONSFIELD Street,Detroit,Wayne,"$10,000","10727 BEACONSFIELD Street, Detroit, Wayne",42.4188172,-82.9503028
5054,15514 BRINGARD,Detroit,Wayne,"$10,000","15514 BRINGARD, Detroit, Wayne",42.4461756,-82.9612152
5066,591 LAKEWOOD Street,Detroit,Wayne,"$10,000","591 LAKEWOOD Street, Detroit, Wayne",42.3677416,-82.94306250000001
5034,10048 WOODMONT Avenue,Detroit,Wayne,"$10,000","10048 WOODMONT Avenue, Detroit, Wayne",42.369817,-83.20806549999999
5092,6371 FAUST Avenue,Detroit,Wayne,"$10,000","6371 FAUST Avenue, Detroit, Wayne",42.3371615,-83.22085179999999
5054,19545 Rowe,Detroit,Wayne,"$10,000","19545 Rowe, Detroit, Wayne",42.4387721,-83.0038493
5055,15440 EASTWOOD Street,Detroit,Wayne,"$10,000","15440 EASTWOOD Street, Detroit, Wayne",42.4337657,-82.96212369999999
5042,10156 ORANGELAWN Street,Detroit,Wayne,"$10,000","10156 ORANGELAWN Street, Detroit, Wayne",42.3692025,-83.16140519999999
5042,15813 CRUSE Street,Detroit,Wayne,"$10,000","15813 CRUSE Street, Detroit, Wayne",42.4076542,-83.1839399
5051,20461 SPENCER Street,Detroit,Wayne,"$10,000","20461 SPENCER Street, Detroit, Wayne",42.4469617,-83.0274312
5041,19700 WOODINGHAM,Detroit,Wayne,"$10,000","19700 WOODINGHAM, Detroit, Wayne",42.4369683,-83.1505205
5033,15368 GILCHRIST Street,Detroit,Wayne,"$10,000","15368 GILCHRIST Street, Detroit, Wayne",42.4027411,-83.2111935
5092,8448 FIELDING Street,Detroit,Wayne,"$10,000","8448 FIELDING Street, Detroit, Wayne",42.3546384,-83.2403021
5092,6213 WESTWOOD Street,Detroit,Wayne,"$10,000","6213 WESTWOOD Street, Detroit, Wayne",42.3346796,-83.2304509
5042,16661 ARDMORE Street,Detroit,Wayne,"$10,000","16661 ARDMORE Street, Detroit, Wayne",42.4139018,-83.185288
5042,8842 HARTWELL,Detroit,Wayne,"$10,000","8842 HARTWELL, Detroit, Wayne",42.3593328,-83.1760166
5101,3866 31ST Street,Detroit,Wayne,"$10,000","3866 31ST Street, Detroit, Wayne",42.3331243,-83.109257
5051,18500 FENELON Street,Detroit,Wayne,"$10,000","18500 FENELON Street, Detroit, Wayne",42.4293822,-83.0528952
5052,3763 SEMINOLE STREET,DETROIT,Wayne,"$10,000","3763 SEMINOLE STREET, DETROIT, Wayne",42.3700816,-83.00488390000001
5092,8262 BRACE Street,Detroit,Wayne,"$10,000","8262 BRACE Street, Detroit, Wayne",42.3532472,-83.2232353
5055,9172 YORKSHIRE Road,Detroit,Wayne,"$10,000","9172 YORKSHIRE Road, Detroit, Wayne",42.415382,-82.9422227
5043,20140 Woodingham,Detroit,Wayne,"$10,000","20140 Woodingham, Detroit, Wayne",42.4418606,-83.15051489999999
5066,3426 HARDING Street,Detroit,Wayne,"$10,000","3426 HARDING Street, Detroit, Wayne",42.3741978,-82.98365799999999
5055,4333 BEACONSFIELD Street,Detroit,Wayne,"$10,000","4333 BEACONSFIELD Street, Detroit, Wayne",42.3942691,-82.9471059
5042,15767 LITTLEFIELD Street,Detroit,Wayne,"$10,000","15767 LITTLEFIELD Street, Detroit, Wayne",42.4068343,-83.17634149999999
5066,1583 Cadillac Boulevard,Detroit,Wayne,"$10,000","1583 Cadillac Boulevard, Detroit, Wayne",42.3634654,-82.98390239999999
5033,15884 SOUTHFIELD Freeway,Detroit,Wayne,"$10,000","15884 SOUTHFIELD Freeway, Detroit, Wayne",42.40779999999999,-83.21777399999999
5066,737 MARLBOROUGH,DETROIT,Wayne,"$10,000","737 MARLBOROUGH, DETROIT, Wayne",42.3706368,-82.9419443
5042,14928 WASHBURN Street,Detroit,Wayne,"$10,000","14928 WASHBURN Street, Detroit, Wayne",42.3998027,-83.16032899999999
5042,9600 HUBBELL Street,Detroit,Wayne,"$10,000","9600 HUBBELL Street, Detroit, Wayne",42.3670743,-83.1872642
5051,3055 E Outer Drive,Detroit,Wayne,"$10,000","3055 E Outer Drive, Detroit, Wayne",42.4409631,-83.0516609
5052,5877 FRENCH Road,Detroit,Wayne,"$10,000","5877 FRENCH Road, Detroit, Wayne",42.3940642,-82.9972959
5054,19561 WALTHAM Street,Detroit,Wayne,"$10,000","19561 WALTHAM Street, Detroit, Wayne",42.43921479999999,-82.9952904
5051,20205 KLINGER Street,Detroit,Wayne,"$10,000","20205 KLINGER Street, Detroit, Wayne",42.4442046,-83.07013909999999
5033,22161 ULSTER Street,Detroit,Wayne,"$10,000","22161 ULSTER Street, Detroit, Wayne",42.4099775,-83.2604333
5042,16239 LITTLEFIELD Street,Detroit,Wayne,"$10,000","16239 LITTLEFIELD Street, Detroit, Wayne",42.41140619999999,-83.1765604
5051,18830 MAINE,DETROIT,Wayne,"$10,000","18830 MAINE, DETROIT, Wayne",42.4309963,-83.07571519999999
5034,12936 METTETAL Street,Detroit,Wayne,"$10,000","12936 METTETAL Street, Detroit, Wayne",42.3842434,-83.206144
5055,20209 Moross,Detroit,Wayne,"$10,000","20209 Moross, Detroit, Wayne",42.4275707,-82.93485199999999
5043,2688 LAWRENCE Street,Detroit,Wayne,"$10,000","2688 LAWRENCE Street, Detroit, Wayne",42.38085220000001,-83.1156398
5052,7700 HENDRIE Street,Detroit,Wayne,"$10,000","7700 HENDRIE Street, Detroit, Wayne",42.3813431,-83.0186554
5043,16219 NORMANDY Street,Detroit,Wayne,"$10,000","16219 NORMANDY Street, Detroit, Wayne",42.4119083,-83.1270363
5041,19974 PINEHURST Street,Detroit,Wayne,"$10,000","19974 PINEHURST Street, Detroit, Wayne",42.439662,-83.1675028
5042,12787 STRATHMOOR Street,Detroit,Wayne,"$10,000","12787 STRATHMOOR Street, Detroit, Wayne",42.3827435,-83.1875101
5041,19928 SANTA BARBARA,Detroit,Wayne,"$10,000","19928 SANTA BARBARA, Detroit, Wayne",42.4391985,-83.14878759999999
5092,8247 HEYDEN Street,Detroit,Wayne,"$10,000","8247 HEYDEN Street, Detroit, Wayne",42.3528163,-83.2384514
5032,20001 EVERGREEN Road,Detroit,Wayne,"$10,000","20001 EVERGREEN Road, Detroit, Wayne",42.4385455,-83.2395884
5042,15784 STEEL Street,Detroit,Wayne,"$10,000","15784 STEEL Street, Detroit, Wayne",42.4073179,-83.1715715
5043,16623 PRINCETON Street,Detroit,Wayne,"$10,000","16623 PRINCETON Street, Detroit, Wayne",42.4143152,-83.1293898
5032,19315 PREVOST Street,Detroit,Wayne,"$10,000","19315 PREVOST Street, Detroit, Wayne",42.4325905,-83.2045505
5092,6720 ROSEMONT Avenue,Detroit,Wayne,"$10,000","6720 ROSEMONT Avenue, Detroit, Wayne",42.340149,-83.2180193
5042,8885 LITTLEFIELD Street,Detroit,Wayne,"$10,000","8885 LITTLEFIELD Street, Detroit, Wayne",42.3598948,-83.1753955
5055,5285 BALFOUR Road,Detroit,Wayne,"$10,000","5285 BALFOUR Road, Detroit, Wayne",42.4025755,-82.9488223
5066,656 LAKEWOOD Street,Detroit,Wayne,"$10,000","656 LAKEWOOD Street, Detroit, Wayne",42.3688469,-82.9430543
5054,16712 BRINGARD Drive,Detroit,Wayne,"$10,000","16712 BRINGARD Drive, Detroit, Wayne",42.4464628,-82.9465132
5055,4700 CADIEUX Road,Detroit,Wayne,"$10,000","4700 CADIEUX Road, Detroit, Wayne",42.4041724,-82.9282126
5051,19600 WEXFORD Street,Detroit,Wayne,"$10,000","19600 WEXFORD Street, Detroit, Wayne",42.4382278,-83.065175
5092,6730 MANSFIELD Street,Detroit,Wayne,"$10,000","6730 MANSFIELD Street, Detroit, Wayne",42.3405091,-83.2017709
5101,1612 DRAGOON Street,Detroit,Wayne,"$10,000","1612 DRAGOON Street, Detroit, Wayne",42.3141322,-83.10698289999999
5042,16904 WASHBURN Street,Detroit,Wayne,"$10,000","16904 WASHBURN Street, Detroit, Wayne",42.4160741,-83.1610855
5042,8574 KENTUCKY Street,Detroit,Wayne,"$10,000","8574 KENTUCKY Street, Detroit, Wayne",42.3576913,-83.1564046
5055,5538 CADIEUX Road,Detroit,Wayne,"$10,000","5538 CADIEUX Road, Detroit, Wayne",42.4100492,-82.93206769999999
5051,19358 WEXFORD Street,Detroit,Wayne,"$10,000","19358 WEXFORD Street, Detroit, Wayne",42.4365732,-83.0650888
5041,19937 KENTUCKY,Detroit,Wayne,"$10,000","19937 KENTUCKY, Detroit, Wayne",42.43920689999999,-83.1604476
5051,18061 WEXFORD Street,Detroit,Wayne,"$10,000","18061 WEXFORD Street, Detroit, Wayne",42.4268481,-83.06537879999999
5042,15760 MANOR Street,Detroit,Wayne,"$10,000","15760 MANOR Street, Detroit, Wayne",42.4069058,-83.16831409999999
5043,3780 RICHTON Street,Detroit,Wayne,"$10,000","3780 RICHTON Street, Detroit, Wayne",42.3825369,-83.1278432
5042,14877 ROSELAWN Street,Detroit,Wayne,"$10,000","14877 ROSELAWN Street, Detroit, Wayne",42.3991546,-83.1515307
5032,17345 FENTON ST,Detroit,Wayne,"$10,000","17345 FENTON ST, Detroit, Wayne",42.4174487,-83.2827284
5042,9180 HARTWELL,Detroit,Wayne,"$10,000","9180 HARTWELL, Detroit, Wayne",42.3620515,-83.1761138
5034,9650 BRAMELL,Detroit,Wayne,"$10,000","9650 BRAMELL, Detroit, Wayne",42.3665565,-83.26285179999999
5055,11013 WHITEHILL Street,Detroit,Wayne,"$10,000","11013 WHITEHILL Street, Detroit, Wayne",42.4175913,-82.95872000000001
5032,19421 BURT Road,Detroit,Wayne,"$10,000","19421 BURT Road, Detroit, Wayne",42.433335,-83.2490763
5033,15778 ASBURY Park,Detroit,Wayne,"$10,000","15778 ASBURY Park, Detroit, Wayne",42.4063723,-83.2083869
5032,20250 BILTMORE Street,Detroit,Wayne,"$10,000","20250 BILTMORE Street, Detroit, Wayne",42.4417796,-83.21221969999999
5101,8799 HOMER Street,Detroit,Wayne,"$10,000","8799 HOMER Street, Detroit, Wayne",42.3021872,-83.1298391
5033,16216 AVON Avenue,Detroit,Wayne,"$10,000","16216 AVON Avenue, Detroit, Wayne",42.4098711,-83.22490379999999
5101,9241 HOMER Street,Detroit,Wayne,"$10,000","9241 HOMER Street, Detroit, Wayne",42.3007499,-83.13355229999999
5054,11561 COLLEGE Street,Detroit,Wayne,"$10,000","11561 COLLEGE Street, Detroit, Wayne",42.41611760000001,-83.0012393
5051,20451 ROGGE Street,Detroit,Wayne,"$10,000","20451 ROGGE Street, Detroit, Wayne",42.4467729,-83.0298562
5055,10985 WORDEN Street,Detroit,Wayne,"$10,000","10985 WORDEN Street, Detroit, Wayne",42.4252232,-82.9387144
5032,19167 WESTBROOK Street,Detroit,Wayne,"$10,000","19167 WESTBROOK Street, Detroit, Wayne",42.4303575,-83.2525203
5042,14108 MARK TWAIN Street,Detroit,Wayne,"$10,000","14108 MARK TWAIN Street, Detroit, Wayne",42.3906854,-83.1858569
5042,11335 WHITCOMB Street,Detroit,Wayne,"$10,000","11335 WHITCOMB Street, Detroit, Wayne",42.37083459999999,-83.1955686
5042,13639 THORNTON Street,Detroit,Wayne,"$10,000","13639 THORNTON Street, Detroit, Wayne",42.3744498,-83.17899129999999
5032,19400 NORTHROP Street,Detroit,Wayne,"$10,000","19400 NORTHROP Street, Detroit, Wayne",42.4334224,-83.2618813
5054,17827 BRADFORD Street,Detroit,Wayne,"$10,000","17827 BRADFORD Street, Detroit, Wayne",42.4259466,-83.0008936
5051,18165 BRINKER Street,Detroit,Wayne,"$10,000","18165 BRINKER Street, Detroit, Wayne",42.4281697,-83.0740205
5041,14313 CURTIS Street,Detroit,Wayne,"$10,000","14313 CURTIS Street, Detroit, Wayne",42.42342499999999,-83.186573
5054,17320 BELAND Street,Detroit,Wayne,"$10,000","17320 BELAND Street, Detroit, Wayne",42.42240169999999,-83.0087556
5055,4326 HARVARD Road,Detroit,Wayne,"$10,000","4326 HARVARD Road, Detroit, Wayne",42.4013549,-82.92772579999999
5051,20419 CARRIE Street,Detroit,Wayne,"$10,000","20419 CARRIE Street, Detroit, Wayne",42.4462991,-83.0310307
5033,10496 W OUTER Drive,Detroit,Wayne,"$10,000","10496 W OUTER Drive, Detroit, Wayne",42.3982736,-83.23768
5042,9419 Pinehurst Street,Detroit,Wayne,"$10,000","9419 Pinehurst Street, Detroit, Wayne",42.3655479,-83.1657584
5032,18263 ASBURY Park,Detroit,Wayne,"$10,000","18263 ASBURY Park, Detroit, Wayne",42.4239396,-83.2096406
5051,8300 SIRRON Street,Detroit,Wayne,"$10,000","8300 SIRRON Street, Detroit, Wayne",42.4401914,-83.01936119999999
5042,9100 PREST Street,Detroit,Wayne,"$10,000","9100 PREST Street, Detroit, Wayne",42.36070580000001,-83.1957688
5032,18219 SAINT MARYS Street,Detroit,Wayne,"$10,000","18219 SAINT MARYS Street, Detroit, Wayne",42.4234109,-83.2074104
5055,5744 MARSEILLES Street,Detroit,Wayne,"$10,000","5744 MARSEILLES Street, Detroit, Wayne",42.4148869,-82.924737
5032,17344 SALEM Street,Detroit,Wayne,"$10,000","17344 SALEM Street, Detroit, Wayne",42.4173751,-83.285011
5032,20058 WINSTON Street,Detroit,Wayne,"$10,000","20058 WINSTON Street, Detroit, Wayne",42.43871230000001,-83.2837078
5051,20490 MITCHELL Street,Detroit,Wayne,"$10,000","20490 MITCHELL Street, Detroit, Wayne",42.446413,-83.0727436
5052,5043 PENNSYLVANIA Street,Detroit,Wayne,"$10,000","5043 PENNSYLVANIA Street, Detroit, Wayne",42.3823647,-82.99855
5041,20460 WASHBURN Street,Detroit,Wayne,"$10,000","20460 WASHBURN Street, Detroit, Wayne",42.4441687,-83.16228290000001
5042,11432 TERRY Street,Detroit,Wayne,"$10,000","11432 TERRY Street, Detroit, Wayne",42.3722553,-83.19070789999999
5041,20171 MENDOTA Street,Detroit,Wayne,"$10,000","20171 MENDOTA Street, Detroit, Wayne",42.4418691,-83.167034
5055,15813 EASTWOOD Street,Detroit,Wayne,"$10,000","15813 EASTWOOD Street, Detroit, Wayne",42.434152,-82.9577197
5034,9901 WESTWOOD Street,Detroit,Wayne,"$10,000","9901 WESTWOOD Street, Detroit, Wayne",42.3674711,-83.2315644
5055,5075 FARMBROOK Street,Detroit,Wayne,"$10,000","5075 FARMBROOK Street, Detroit, Wayne",42.4108482,-82.92047029999999
5054,13901 ROSSINI Drive,Detroit,Wayne,"$10,000","13901 ROSSINI Drive, Detroit, Wayne",42.4434003,-82.9810004
5055,9621 E OUTER Drive,Detroit,Wayne,"$10,000","9621 E OUTER Drive, Detroit, Wayne",42.4151745,-82.9685698
5101,1708 LAWNDALE Street,Detroit,Wayne,"$10,000","1708 LAWNDALE Street, Detroit, Wayne",42.3056172,-83.12979010000001
5032,19447 RUTHERFORD Street,Detroit,Wayne,"$10,000","19447 RUTHERFORD Street, Detroit, Wayne",42.4346921,-83.2056794
5054,13715 LAPPIN Street,Detroit,Wayne,"$10,000","13715 LAPPIN Street, Detroit, Wayne",42.4372165,-82.9837972
5032,22571 PEMBROKE Avenue,Detroit,Wayne,"$10,000","22571 PEMBROKE Avenue, Detroit, Wayne",42.436052,-83.2658417
5041,18614 GRIGGS Street,Detroit,Wayne,"$10,000","18614 GRIGGS Street, Detroit, Wayne",42.4279908,-83.1638528
5042,14035 WHITCOMB Street,Detroit,Wayne,"$10,000","14035 WHITCOMB Street, Detroit, Wayne",42.389115,-83.196533
5054,20560 WESTPHALIA Street,Detroit,Wayne,"$10,000","20560 WESTPHALIA Street, Detroit, Wayne",42.4484051,-82.9926497
5042,15877 TRACEY Street,Detroit,Wayne,"$10,000","15877 TRACEY Street, Detroit, Wayne",42.4085799,-83.18067429999999
5101,5707 LUMLEY Street,Detroit,Wayne,"$10,000","5707 LUMLEY Street, Detroit, Wayne",42.3357069,-83.14463169999999
5042,15515 INDIANA Street,Detroit,Wayne,"$10,000","15515 INDIANA Street, Detroit, Wayne",42.4060107,-83.1578712
5051,7620 E BRENTWOOD Street,Detroit,Wayne,"$10,000","7620 E BRENTWOOD Street, Detroit, Wayne",42.4328453,-83.02518099999999
5051,20019 GODDARD Street,Detroit,Wayne,"$10,000","20019 GODDARD Street, Detroit, Wayne",42.4420365,-83.07782300000001
5041,18143 GREELEY Street,Detroit,Wayne,"$10,000","18143 GREELEY Street, Detroit, Wayne",42.4271411,-83.08778579999999
5041,19950 MARX Street,Detroit,Wayne,"$10,000","19950 MARX Street, Detroit, Wayne",42.4408611,-83.083865
5092,6898 METTETAL Street,Detroit,Wayne,"$10,000","6898 METTETAL Street, Detroit, Wayne",42.3427801,-83.2045888
5055,10718 LANARK Street,Detroit,Wayne,"$10,000","10718 LANARK Street, Detroit, Wayne",42.4248219,-82.93259900000001
5051,6870 Iowa,Detroit,Wayne,"$10,000","6870 Iowa, Detroit, Wayne",42.4248697,-83.0303917
5055,4830 COURVILLE Street,Detroit,Wayne,"$10,000","4830 COURVILLE Street, Detroit, Wayne",42.4015661,-82.93788959999999
5033,14451 PREVOST Street,Detroit,Wayne,"$10,000","14451 PREVOST Street, Detroit, Wayne",42.3938151,-83.2029664
5055,5958 University,Detroit,Wayne,"$10,000","5958 University, Detroit, Wayne",42.331427,-83.0457538
5041,19143 SAN JUAN Drive,Detroit,Wayne,"$10,000","19143 SAN JUAN Drive, Detroit, Wayne",42.4322204,-83.1472644
5034,12961 ABINGTON Avenue,Detroit,Wayne,"$10,000","12961 ABINGTON Avenue, Detroit, Wayne",42.3844059,-83.211535
5092,6375 Rutland Street,Detroit,Wayne,"$10,000","6375 Rutland Street, Detroit, Wayne",42.3372916,-83.2123086
5055,9211 Harvard Road,Detroit,Wayne,"$10,000","9211 Harvard Road, Detroit, Wayne",42.417776,-82.9394609
5032,18260 FERGUSON Street,Detroit,Wayne,"$10,001","18260 FERGUSON Street, Detroit, Wayne",42.4239307,-83.210087
5055,11209 LAKEPOINTE Street,Detroit,Wayne,"$10,001","11209 LAKEPOINTE Street, Detroit, Wayne",42.4212119,-82.9511733
5032,20045 WINTHROP Street,Detroit,Wayne,"$10,003","20045 WINTHROP Street, Detroit, Wayne",42.4400645,-83.2019735
5034,12955 DALE Street,Detroit,Wayne,"$10,003","12955 DALE Street, Detroit, Wayne",42.3831662,-83.27491359999999
5043,2680 BURLINGAME Street,Detroit,Wayne,"$10,005","2680 BURLINGAME Street, Detroit, Wayne",42.3817578,-83.1159943
5055,10167 BEACONSFIELD Street,Detroit,Wayne,"$10,005","10167 BEACONSFIELD Street, Detroit, Wayne",42.4134173,-82.9537182
5042,11310 HUBBELL Street,Detroit,Wayne,"$10,005","11310 HUBBELL Street, Detroit, Wayne",42.3707053,-83.1873632
5043,2574 STURTEVANT Street,Detroit,Wayne,"$10,007","2574 STURTEVANT Street, Detroit, Wayne",42.3882294,-83.1180998
5032,17631 LENORE,Detroit,Wayne,"$10,010","17631 LENORE, Detroit, Wayne",42.4197812,-83.2816852
5033,15907 KENTFIELD Street,Detroit,Wayne,"$10,011","15907 KENTFIELD Street, Detroit, Wayne",42.4075725,-83.24111839999999
5055,10335 BRITAIN Street,Detroit,Wayne,"$10,050","10335 BRITAIN Street, Detroit, Wayne",42.4195754,-82.94152199999999
5054,18436 BELAND Street,Detroit,Wayne,"$10,051","18436 BELAND Street, Detroit, Wayne",42.4294767,-83.0090915
5055,10705 MEUSE Street,Detroit,Wayne,"$10,055","10705 MEUSE Street, Detroit, Wayne",42.4213776,-82.9413642
5092,8650 GRANDVILLE Avenue,Detroit,Wayne,"$10,083","8650 GRANDVILLE Avenue, Detroit, Wayne",42.3565915,-83.2295454
5054,16118 NOVARA Street,Detroit,Wayne,"$10,086","16118 NOVARA Street, Detroit, Wayne",42.4390598,-82.9535724
5034,11860 PIERSON Street,Detroit,Wayne,"$10,086","11860 PIERSON Street, Detroit, Wayne",42.3749849,-83.24480369999999
5051,19670 CONLEY Street,Detroit,Wayne,"$10,100","19670 CONLEY Street, Detroit, Wayne",42.4393683,-83.0526649
5053,1753 FISCHER Street,Detroit,Wayne,"$10,100","1753 FISCHER Street, Detroit, Wayne",42.3599865,-82.9925248
5032,20031 HEYDEN Street,Detroit,Wayne,"$10,100","20031 HEYDEN Street, Detroit, Wayne",42.43888159999999,-83.24192
5054,19724 BARLOW Street,Detroit,Wayne,"$10,100","19724 BARLOW Street, Detroit, Wayne",42.4407192,-82.9959427
5041,20437 MANOR Street,Detroit,Wayne,"$10,101","20437 MANOR Street, Detroit, Wayne",42.4436938,-83.170352
5042,15351 NORTHLAWN Street,Detroit,Wayne,"$10,123","15351 NORTHLAWN Street, Detroit, Wayne",42.4034122,-83.15357209999999
5055,17155 ONTARIO Street,Detroit,Wayne,"$10,125","17155 ONTARIO Street, Detroit, Wayne",42.4044835,-82.92748309999999
5033,16581 WORMER Street,Detroit,Wayne,"$10,126","16581 WORMER Street, Detroit, Wayne",42.4107013,-83.27975320000002
5032,20518 ASHTON Avenue,Detroit,Wayne,"$10,150","20518 ASHTON Avenue, Detroit, Wayne",42.4429316,-83.22095639999999
5032,19206 PREVOST Street,Detroit,Wayne,"$10,200","19206 PREVOST Street, Detroit, Wayne",42.4319212,-83.2040087
5042,11726 PINEHURST Street,Detroit,Wayne,"$10,200","11726 PINEHURST Street, Detroit, Wayne",42.3750924,-83.1654867
5041,20464 SANTA BARBARA,Detroit,Wayne,"$10,200","20464 SANTA BARBARA, Detroit, Wayne",42.4444928,-83.1489564
5043,16541 MUIRLAND Street,Detroit,Wayne,"$10,200","16541 MUIRLAND Street, Detroit, Wayne",42.4130978,-83.1341564
5051,19681 ANGLIN Street,Detroit,Wayne,"$10,200","19681 ANGLIN Street, Detroit, Wayne",42.43901109999999,-83.075211
5092,7821 MEMORIAL Avenue,Detroit,Wayne,"$10,206","7821 MEMORIAL Avenue, Detroit, Wayne",42.3499497,-83.21088809999999
5055,4577 UNIVERSITY PL,Detroit,Wayne,"$10,250","4577 UNIVERSITY PL, Detroit, Wayne",42.4062793,-82.9210741
5055,5728 OLDTOWN Street,Detroit,Wayne,"$10,255","5728 OLDTOWN Street, Detroit, Wayne",42.4120177,-82.9322308
5055,15800 EASTWOOD Street,Detroit,Wayne,"$10,299","15800 EASTWOOD Street, Detroit, Wayne",42.4337819,-82.9580027
5055,9232 CAMLEY Street,Detroit,Wayne,"$10,300","9232 CAMLEY Street, Detroit, Wayne",42.4201454,-82.9337991
5032,18491 RUTHERFORD Street,Detroit,Wayne,"$10,300","18491 RUTHERFORD Street, Detroit, Wayne",42.4262133,-83.2053341
5051,8630 YOLANDA Street,Detroit,Wayne,"$10,313","8630 YOLANDA Street, Detroit, Wayne",42.4379431,-83.0169861
5041,18160 HULL ST. Street,Detroit,Wayne,"$10,500","18160 HULL ST. Street, Detroit, Wayne",42.4273956,-83.0884497
5092,8632 GRANDVILLE Avenue,Detroit,Wayne,"$10,500","8632 GRANDVILLE Avenue, Detroit, Wayne",42.3563686,-83.229562
5042,16886 ILENE Street,Detroit,Wayne,"$10,500","16886 ILENE Street, Detroit, Wayne",42.4158035,-83.16215729999999
5054,16639 FAIRMOUNT,Detroit,Wayne,"$10,500","16639 FAIRMOUNT, Detroit, Wayne",42.4450291,-82.94767019999999
5055,12505 LAING Street,Detroit,Wayne,"$10,500","12505 LAING Street, Detroit, Wayne",42.4305263,-82.9510478
5042,16902 CRUSE Street,Detroit,Wayne,"$10,500","16902 CRUSE Street, Detroit, Wayne",42.415826,-83.1838016
5042,15345 MARLOWE Street,Detroit,Wayne,"$10,500","15345 MARLOWE Street, Detroit, Wayne",42.4026656,-83.1903765
5042,15336 LAUDER Street,Detroit,Wayne,"$10,500","15336 LAUDER Street, Detroit, Wayne",42.4024452,-83.1911623
5055,13429 WILSHIRE,Detroit,Wayne,"$10,500","13429 WILSHIRE, Detroit, Wayne",42.4122455,-82.9731807
5055,18556 KINGSVILLE Street,Detroit,Wayne,"$10,500","18556 KINGSVILLE Street, Detroit, Wayne",42.4353414,-82.9507584
5054,19928 GOULBURN Street,Detroit,Wayne,"$10,500","19928 GOULBURN Street, Detroit, Wayne",42.4427111,-82.993608
5101,4621 31ST Street,Detroit,Wayne,"$10,500","4621 31ST Street, Detroit, Wayne",42.3379747,-83.1133591
5032,20244 GILCHRIST Street,Detroit,Wayne,"$10,500","20244 GILCHRIST Street, Detroit, Wayne",42.4416689,-83.21339259999999
5041,19310 MEYERS Road,Detroit,Wayne,"$10,500","19310 MEYERS Road, Detroit, Wayne",42.4333275,-83.170469
5055,14451 WADE Street,Detroit,Wayne,"$10,500","14451 WADE Street, Detroit, Wayne",42.4085393,-82.9654843
5092,7476 ARCHDALE Street,Detroit,Wayne,"$10,500","7476 ARCHDALE Street, Detroit, Wayne",42.3469471,-83.2147097
5092,6434 PENROD Street,Detroit,Wayne,"$10,500","6434 PENROD Street, Detroit, Wayne",42.338059,-83.2191493
5032,18464 ASBURY Park,Detroit,Wayne,"$10,500","18464 ASBURY Park, Detroit, Wayne",42.4257779,-83.2090956
5033,22241 LYNDON Street,Detroit,Wayne,"$10,500","22241 LYNDON Street, Detroit, Wayne",42.3928234,-83.25992169999999
5032,18934 FIELDING Street,Detroit,Wayne,"$10,500","18934 FIELDING Street, Detroit, Wayne",42.4275684,-83.243944
5055,5577 Radnor St Street,Detroit,Wayne,"$10,500","5577 Radnor St Street, Detroit, Wayne",42.4144385,-82.92165109999999
5032,21444 CURTIS Street,Detroit,Wayne,"$10,500","21444 CURTIS Street, Detroit, Wayne",42.422259,-83.25396649999999
5055,12591 ROSEMARY Street,Detroit,Wayne,"$10,500","12591 ROSEMARY Street, Detroit, Wayne",42.4118397,-82.98372789999999
5032,17603 LENORE,Detroit,Wayne,"$10,500","17603 LENORE, Detroit, Wayne",42.4194168,-83.2816643
5043,618 MARSTON Street,Detroit,Wayne,"$10,500","618 MARSTON Street, Detroit, Wayne",42.3776917,-83.0682471
5042,9937 TERRY Street,Detroit,Wayne,"$10,500","9937 TERRY Street, Detroit, Wayne",42.3685678,-83.1910911
5033,16165 BRAILE Street,Detroit,Wayne,"$10,500","16165 BRAILE Street, Detroit, Wayne",42.4087246,-83.24550049999999
5066,289 NEWPORT Street,Detroit,Wayne,"$10,500","289 NEWPORT Street, Detroit, Wayne",42.3619036,-82.9405021
5101,1096 S DEACON Street,Detroit,Wayne,"$10,501","1096 S DEACON Street, Detroit, Wayne",42.2795898,-83.1441979
5054,14914 ALMA Street,Detroit,Wayne,"$10,513","14914 ALMA Street, Detroit, Wayne",42.4213956,-82.96768089999999
5032,22077 PICKFORD Street,Detroit,Wayne,"$10,516","22077 PICKFORD Street, Detroit, Wayne",42.4234888,-83.25971799999999
5051,20450 CHAREST Street,Detroit,Wayne,"$10,525","20450 CHAREST Street, Detroit, Wayne",42.4458868,-83.0717323
5034,11654 FAUST Avenue,Detroit,Wayne,"$10,525","11654 FAUST Avenue, Detroit, Wayne",42.373083,-83.22142769999999
5054,17320 ALBION Street,Detroit,Wayne,"$10,540","17320 ALBION Street, Detroit, Wayne",42.4223989,-83.00479949999999
5043,2659 COLUMBUS Street,Detroit,Wayne,"$10,555","2659 COLUMBUS Street, Detroit, Wayne",42.3638231,-83.103571
