Area,Address,City,County,Price,full_address,latitude,longitude
5042,15044 PREST Street,Detroit,Wayne,"$40,000","15044 PREST Street, Detroit, Wayne",42.4001003,-83.1971777
5042,16545 LILAC Street,Detroit,Wayne,"$40,000","16545 LILAC Street, Detroit, Wayne",42.41296,-83.14720609999999
5051,18816 BUFFALO Street,Detroit,Wayne,"$40,000","18816 BUFFALO Street, Detroit, Wayne",42.4319359,-83.04788289999999
5052,9129 FISCHER Street,Detroit,Wayne,"$40,000","9129 FISCHER Street, Detroit, Wayne",42.396803,-83.0166976
5042,9235 PINEHURST Street,Detroit,Wayne,"$40,000","9235 PINEHURST Street, Detroit, Wayne",42.3630264,-83.16570159999999
5051,19931 MOENART Street,Detroit,Wayne,"$40,000","19931 MOENART Street, Detroit, Wayne",42.4415656,-83.050725
5042,9561 DECATUR Street,Detroit,Wayne,"$40,000","9561 DECATUR Street, Detroit, Wayne",42.3667105,-83.1805574
5042,9214 PINEHURST Street,Detroit,Wayne,"$40,000","9214 PINEHURST Street, Detroit, Wayne",42.3627401,-83.1651304
5092,7771 FAUST Avenue,Detroit,Wayne,"$40,000","7771 FAUST Avenue, Detroit, Wayne",42.3493587,-83.2212928
5055,10537 NOTTINGHAM Road,Detroit,Wayne,"$40,000","10537 NOTTINGHAM Road, Detroit, Wayne",42.4178994,-82.9496726
5055,13019 LONGVIEW Street,Detroit,Wayne,"$40,000","13019 LONGVIEW Street, Detroit, Wayne",42.4086423,-82.9766179
5101,4263 BANGOR Street,Detroit,Wayne,"$40,000","4263 BANGOR Street, Detroit, Wayne",42.3376164,-83.1044673
5042,15761 Northlawn Street,Detroit,Wayne,"$40,000","15761 Northlawn Street, Detroit, Wayne",42.407094,-83.15372180000001
5066,966 ALGONQUIN Street,Detroit,Wayne,"$40,000","966 ALGONQUIN Street, Detroit, Wayne",42.36915279999999,-82.9559124
5032,19908 STOUT Street,Detroit,Wayne,"$40,000","19908 STOUT Street, Detroit, Wayne",42.4369734,-83.2437482
5055,12525 RIAD Street,Detroit,Wayne,"$40,000","12525 RIAD Street, Detroit, Wayne",42.4299553,-82.9541764
5054,12037 KENNEBEC Street,Detroit,Wayne,"$40,000","12037 KENNEBEC Street, Detroit, Wayne",42.4210655,-82.99878079999999
5066,3419 ALGONQUIN Street,Detroit,Wayne,"$40,000","3419 ALGONQUIN Street, Detroit, Wayne",42.38126090000001,-82.9639756
5042,16581 APPOLINE Street,Detroit,Wayne,"$40,000","16581 APPOLINE Street, Detroit, Wayne",42.4131444,-83.1712495
5051,18555 LUMPKIN Street,Detroit,Wayne,"$40,000","18555 LUMPKIN Street, Detroit, Wayne",42.4291203,-83.08052390000002
5092,8661 AUBURN Street,Detroit,Wayne,"$40,000","8661 AUBURN Street, Detroit, Wayne",42.356675,-83.2337527
5051,6751 COVERT STREET Street,Detroit,Wayne,"$40,000","6751 COVERT STREET Street, Detroit, Wayne",42.42033379999999,-83.032268
5033,14340 EVERGREEN Road,Detroit,Wayne,"$40,000","14340 EVERGREEN Road, Detroit, Wayne",42.3917329,-83.2367373
5055,11781 KILBOURNE Street,Detroit,Wayne,"$40,000","11781 KILBOURNE Street, Detroit, Wayne",42.4096805,-82.9932236
5042,15711 SNOWDEN Street,Detroit,Wayne,"$40,000","15711 SNOWDEN Street, Detroit, Wayne",42.4060442,-83.17733249999999
5034,12003 METTETAL Street,Detroit,Wayne,"$40,000","12003 METTETAL Street, Detroit, Wayne",42.3747562,-83.2063149
5041,19612 Omira Street,Detroit,Wayne,"$40,000","19612 Omira Street, Detroit, Wayne",42.4376349,-83.0958433
5043,993 MOUNT VERNON Street,Detroit,Wayne,"$40,000","993 MOUNT VERNON Street, Detroit, Wayne",42.37976279999999,-83.0664439
5043,15745 Princeton Street,Detroit,Wayne,"$40,000","15745 Princeton Street, Detroit, Wayne",42.4071933,-83.12874529999999
5042,14371 Ardmore Street,Detroit,Wayne,"$40,000","14371 Ardmore Street, Detroit, Wayne",42.3935237,-83.1844112
5055,20071 MCCORMICK Street,Detroit,Wayne,"$40,000","20071 MCCORMICK Street, Detroit, Wayne",42.4283606,-82.9348681
5042,14290 Marlowe St,Detroit,Wayne,"$40,000","14290 Marlowe St, Detroit, Wayne",42.3922893,-83.189318599999993
5041,19710 COYLE Street,Detroit,Wayne,"$40,000","19710 COYLE Street, Detroit, Wayne",42.436189,-83.1949343
5032,19007 HEYDEN Street,Detroit,Wayne,"$40,000","19007 HEYDEN Street, Detroit, Wayne",42.428656,-83.24095899999999
5051,20446 Stotter Street,Detroit,Wayne,"$40,000","20446 Stotter Street, Detroit, Wayne",42.4468205,-83.02560509999999
5054,17325 WALTHAM Street,Detroit,Wayne,"$40,000","17325 WALTHAM Street, Detroit, Wayne",42.4257077,-82.9947392
5042,12095 COYLE Street,Detroit,Wayne,"$40,000","12095 COYLE Street, Detroit, Wayne",42.3762411,-83.1936125
5055,12389 CAMDEN Street,Detroit,Wayne,"$40,000","12389 CAMDEN Street, Detroit, Wayne",42.4023829,-82.97994279999999
5101,3085 Tillman Street,Detroit,Wayne,"$40,000","3085 Tillman Street, Detroit, Wayne",42.33371280000001,-83.09111519999999
5051,20128 NORWOOD Street,Detroit,Wayne,"$40,000","20128 NORWOOD Street, Detroit, Wayne",42.4431963,-83.0675313
5032,19163 PATTON Street,Detroit,Wayne,"$40,000","19163 PATTON Street, Detroit, Wayne",42.4304694,-83.245469
5034,9540 RUTLAND Street,Detroit,Wayne,"$40,000","9540 RUTLAND Street, Detroit, Wayne",42.36582629999999,-83.2127929
5055,10424 Nottingham Road,Detroit,Wayne,"$40,000","10424 Nottingham Road, Detroit, Wayne",42.4163662,-82.9502188
5033,16734 RUTHERFORD Street,Detroit,Wayne,"$40,000","16734 RUTHERFORD Street, Detroit, Wayne",42.4130366,-83.20437040000002
5055,5251 Nottingham Road,Detroit,Wayne,"$40,000","5251 Nottingham Road, Detroit, Wayne",42.4014184,-82.9506802
5032,19720 GREYDALE Avenue,Detroit,Wayne,"$40,000","19720 GREYDALE Avenue, Detroit, Wayne",42.4349614,-83.2570485
5032,18459 Greenfield Road,Detroit,Wayne,"$40,000","18459 Greenfield Road, Detroit, Wayne",42.4258443,-83.1999785
5032,19333 GRANDVILLE Avenue,Detroit,Wayne,"$40,000","19333 GRANDVILLE Avenue, Detroit, Wayne",42.4322387,-83.23247339999999
5041,18500 Greenfield Road,Detroit,Wayne,"$40,000","18500 Greenfield Road, Detroit, Wayne",42.4264898,-83.1993459
5051,19711 SHIELDS Street,Detroit,Wayne,"$40,000","19711 SHIELDS Street, Detroit, Wayne",42.4397139,-83.0603873
5032,18025 GREENFIELD Road,Detroit,Wayne,"$40,000","18025 GREENFIELD Road, Detroit, Wayne",42.421791,-83.1998934
5033,14550 SOUTHFIELD Freeway,Detroit,Wayne,"$40,000","14550 SOUTHFIELD Freeway, Detroit, Wayne",42.3950306,-83.2174045
5055,9837 PHILIP Street,Detroit,Wayne,"$40,000","9837 PHILIP Street, Detroit, Wayne",42.4123886,-82.9638227
5032,19757 FERGUSON Street,Detroit,Wayne,"$40,000","19757 FERGUSON Street, Detroit, Wayne",42.4364773,-83.211146
5033,15818 Burgess,Detroit,Wayne,"$40,000","15818 Burgess, Detroit, Wayne",42.4060977,-83.2543553
5042,11300 WARD Street,Detroit,Wayne,"$40,000","11300 WARD Street, Detroit, Wayne",42.370889,-83.1726918
5033,15439 BURT Road,Detroit,Wayne,"$40,000","15439 BURT Road, Detroit, Wayne",42.4029245,-83.24750689999999
5034,12081 VAUGHAN Street,Detroit,Wayne,"$40,000","12081 VAUGHAN Street, Detroit, Wayne",42.3752207,-83.2379344
5032,18520 Evergreen Road,Detroit,Wayne,"$40,000","18520 Evergreen Road, Detroit, Wayne",42.42624259999999,-83.2383689
5054,11866 COLLEGE Street,Detroit,Wayne,"$40,000","11866 COLLEGE Street, Detroit, Wayne",42.4170166,-82.99744179999999
5032,17346 FIELDING Street,Detroit,Wayne,"$40,000","17346 FIELDING Street, Detroit, Wayne",42.4179846,-83.2434329
5032,18700 SHIAWASSEE Drive,Detroit,Wayne,"$40,000","18700 SHIAWASSEE Drive, Detroit, Wayne",42.4264568,-83.27232169999999
5101,5504 S Martindale Street,Detroit,Wayne,"$40,000","5504 S Martindale Street, Detroit, Wayne",42.36048780000001,-83.1319582
5032,18682 Avon Avenue,Detroit,Wayne,"$40,000","18682 Avon Avenue, Detroit, Wayne",42.4279987,-83.22621269999999
5043,2966 COLLINGWOOD Street,Detroit,Wayne,"$40,000","2966 COLLINGWOOD Street, Detroit, Wayne",42.379128,-83.1175392
5055,5601 MARLBOROUGH Street,Detroit,Wayne,"$40,000","5601 MARLBOROUGH Street, Detroit, Wayne",42.4004799,-82.9608075
5033,14730 WINTHROP Street,Detroit,Wayne,"$40,000","14730 WINTHROP Street, Detroit, Wayne",42.39654609999999,-83.19965309999999
5053,2244 HOLCOMB Street,Detroit,Wayne,"$40,000","2244 HOLCOMB Street, Detroit, Wayne",42.36399900000001,-82.9906242
5092,7635 EVERGREEN Avenue,Detroit,Wayne,"$40,000","7635 EVERGREEN Avenue, Detroit, Wayne",42.331427,-83.0457538
5051,8210 E HILDALE Street,Detroit,Wayne,"$40,000","8210 E HILDALE Street, Detroit, Wayne",42.4302068,-83.0205512
5051,19370 CLIFF Street,Detroit,Wayne,"$40,000","19370 CLIFF Street, Detroit, Wayne",42.4369992,-83.02838299999999
5055,11380 ROXBURY Street,Detroit,Wayne,"$40,000","11380 ROXBURY Street, Detroit, Wayne",42.4235598,-82.9473201
5034,10001 PATTON Street,Detroit,Wayne,"$40,000","10001 PATTON Street, Detroit, Wayne",42.3686247,-83.2426121
5042,16127 SNOWDEN Street,Detroit,Wayne,"$40,000","16127 SNOWDEN Street, Detroit, Wayne",42.4098713,-83.1775897
5092,8276 VAUGHAN Street,Detroit,Wayne,"$40,000","8276 VAUGHAN Street, Detroit, Wayne",42.3532509,-83.23673649999999
5054,13661 BRINGARD Drive,Detroit,Wayne,"$40,000","13661 BRINGARD Drive, Detroit, Wayne",42.44608119999999,-82.98417150000002
5052,8828 MOFFAT Street,Detroit,Wayne,"$40,000","8828 MOFFAT Street, Detroit, Wayne",42.381626,-83.00583619999999
5054,19423 TEPPERT Street,Detroit,Wayne,"$40,000","19423 TEPPERT Street, Detroit, Wayne",42.4381439,-83.00819659999999
5042,12683 MANOR Street,Detroit,Wayne,"$40,000","12683 MANOR Street, Detroit, Wayne",42.381786,-83.1676727
5055,5051 HAVERHILL Street,Detroit,Wayne,"$40,000","5051 HAVERHILL Street, Detroit, Wayne",42.4019773,-82.94361119999999
5042,8276 PREST Street,Detroit,Wayne,"$40,000","8276 PREST Street, Detroit, Wayne",42.3545734,-83.195436
5032,18748 GREENVIEW Avenue,Detroit,Wayne,"$40,000","18748 GREENVIEW Avenue, Detroit, Wayne",42.4289654,-83.22513479999999
5042,8911 STEEL Street,Detroit,Wayne,"$40,000","8911 STEEL Street, Detroit, Wayne",42.3603308,-83.1705111
5054,19359 WALTHAM Street,Detroit,Wayne,"$40,000","19359 WALTHAM Street, Detroit, Wayne",42.4374287,-82.99520179999999
5051,19275 WEXFORD Street,Detroit,Wayne,"$40,000","19275 WEXFORD Street, Detroit, Wayne",42.4355502,-83.0655458
5092,7260 FORRER Street,Detroit,Wayne,"$40,000","7260 FORRER Street, Detroit, Wayne",42.3445924,-83.1995656
5042,15110 HUBBELL Street,Detroit,Wayne,"$40,000","15110 HUBBELL Street, Detroit, Wayne",42.4012628,-83.18861799999999
5032,20501 FENMORE Street,Detroit,Wayne,"$40,000","20501 FENMORE Street, Detroit, Wayne",42.4427671,-83.21874
5054,18420 BELAND Street,Detroit,Wayne,"$40,000","18420 BELAND Street, Detroit, Wayne",42.4292607,-83.0090687
5042,15776 SNOWDEN Street,Detroit,Wayne,"$40,000","15776 SNOWDEN Street, Detroit, Wayne",42.4070124,-83.1769376
5051,19642 ROGGE Street,Detroit,Wayne,"$40,000","19642 ROGGE Street, Detroit, Wayne",42.4394186,-83.029628
5092,6760 EVERGREEN Avenue,Detroit,Wayne,"$40,000","6760 EVERGREEN Avenue, Detroit, Wayne",42.331427,-83.0457538
5092,6515 PLAINVIEW Avenue,Detroit,Wayne,"$40,000","6515 PLAINVIEW Avenue, Detroit, Wayne",42.3388953,-83.23423319999999
5042,14883 MARK TWAIN Street,Detroit,Wayne,"$40,000","14883 MARK TWAIN Street, Detroit, Wayne",42.3983108,-83.186748
5042,16580 SORRENTO Street,Detroit,Wayne,"$40,000","16580 SORRENTO Street, Detroit, Wayne",42.41314819999999,-83.172889
5034,9558 MANSFIELD Street,Detroit,Wayne,"$40,000","9558 MANSFIELD Street, Detroit, Wayne",42.3662366,-83.2030695
5051,19680 BINDER Street,Detroit,Wayne,"$40,000","19680 BINDER Street, Detroit, Wayne",42.4392771,-83.0642633
5055,19710 Moross,Detroit,Wayne,"$40,000","19710 Moross, Detroit, Wayne",42.4289863,-82.9404402
5041,555 W GREENDALE,Detroit,Wayne,"$40,000","555 W GREENDALE, Detroit, Wayne",42.3478059,-83.04980119999999
5051,17947 GALLAGHER Street,Detroit,Wayne,"$40,000","17947 GALLAGHER Street, Detroit, Wayne",42.4255674,-83.0692914
5041,19416 RIOPELLE Street,Detroit,Wayne,"$40,000","19416 RIOPELLE Street, Detroit, Wayne",42.436914,-83.08622299999999
5054,17695 RUNYON Street,Detroit,Wayne,"$40,000","17695 RUNYON Street, Detroit, Wayne",42.42515299999999,-83.00697199999999
5042,16860 FREELAND Street,Detroit,Wayne,"$40,000","16860 FREELAND Street, Detroit, Wayne",42.4152951,-83.1858752
5033,15335 FIELDING Street,Detroit,Wayne,"$40,000","15335 FIELDING Street, Detroit, Wayne",42.4013912,-83.2428748
5055,15309 YOUNG Street,Detroit,Wayne,"$40,000","15309 YOUNG Street, Detroit, Wayne",42.4242278,-82.9629083
5042,15003 MANOR Street,Detroit,Wayne,"$40,000","15003 MANOR Street, Detroit, Wayne",42.40018999999999,-83.1684906
5042,12097 Prairie,Detroit,Wayne,"$40,000","12097 Prairie, Detroit, Wayne",42.3774899,-83.1437807
5092,7414 VAUGHAN Street,Detroit,Wayne,"$40,000","7414 VAUGHAN Street, Detroit, Wayne",42.3462605,-83.23649379999999
5042,15762 OHIO Street,Detroit,Wayne,"$40,000","15762 OHIO Street, Detroit, Wayne",42.40717050000001,-83.155273
5042,16563 TULLER Street,Detroit,Wayne,"$40,000","16563 TULLER Street, Detroit, Wayne",42.4132791,-83.1482084
5042,9283 PINEHURST Street,Detroit,Wayne,"$40,000","9283 PINEHURST Street, Detroit, Wayne",42.3636935,-83.1657166
5055,11696 WAYBURN Street,Detroit,Wayne,"$40,000","11696 WAYBURN Street, Detroit, Wayne",42.4250599,-82.95045689999999
5055,11284 Lakepointe,Detroit,Wayne,"$40,000","11284 Lakepointe, Detroit, Wayne",42.4218562,-82.9500087
5092,7730 BRACE Street,Detroit,Wayne,"$40,000","7730 BRACE Street, Detroit, Wayne",42.3488634,-83.223113
5092,7644 BEAVERLAND,Detroit,Wayne,"$40,000","7644 BEAVERLAND, Detroit, Wayne",42.3470674,-83.2624974
5055,11461 BALFOUR Road,Detroit,Wayne,"$40,000","11461 BALFOUR Road, Detroit, Wayne",42.4269319,-82.9400545
5041,1311 E NEVADA Street,Detroit,Wayne,"$40,000","1311 E NEVADA Street, Detroit, Wayne",42.4264169,-83.0386291
5032,18964 BENTLER Street,Detroit,Wayne,"$40,000","18964 BENTLER Street, Detroit, Wayne",42.4273229,-83.2530695
5034,8956 MANSFIELD Street,Detroit,Wayne,"$40,000","8956 MANSFIELD Street, Detroit, Wayne",42.3603001,-83.20311029999999
5053,2250 HOLCOMB Street,Detroit,Wayne,"$40,000","2250 HOLCOMB Street, Detroit, Wayne",42.3640711,-82.9906373
5042,15081 CRUSE Street,Detroit,Wayne,"$40,000","15081 CRUSE Street, Detroit, Wayne",42.4009621,-83.18360589999999
5051,19351 EUREKA Street,Detroit,Wayne,"$40,000","19351 EUREKA Street, Detroit, Wayne",42.4365849,-83.05806439999999
5055,3627 COURVILLE Street,Detroit,Wayne,"$40,000","3627 COURVILLE Street, Detroit, Wayne",42.39324300000001,-82.93305339999999
5042,13510 SORRENTO Street,Detroit,Wayne,"$40,000","13510 SORRENTO Street, Detroit, Wayne",42.3860028,-83.1716848
5055,4693 BERKSHIRE Street,Detroit,Wayne,"$40,000","4693 BERKSHIRE Street, Detroit, Wayne",42.3984228,-82.94362249999999
5043,15834 BAYLIS Street,Detroit,Wayne,"$40,000","15834 BAYLIS Street, Detroit, Wayne",42.4083716,-83.1236194
5042,14933 APPOLINE Street,Detroit,Wayne,"$40,000","14933 APPOLINE Street, Detroit, Wayne",42.3996213,-83.17055429999999
5054,20296 WALTHAM Street,Detroit,Wayne,"$40,000","20296 WALTHAM Street, Detroit, Wayne",42.4469329,-82.99503829999999
5032,19346 AVON Avenue,Detroit,Wayne,"$40,000","19346 AVON Avenue, Detroit, Wayne",42.432692,-83.2264107
5092,20538 TIREMAN Street,Detroit,Wayne,"$40,000","20538 TIREMAN Street, Detroit, Wayne",42.3504804,-83.2412645
5041,19971 KENTUCKY Street,Detroit,Wayne,"$40,000","19971 KENTUCKY Street, Detroit, Wayne",42.4395897,-83.1604462
5034,19650 W CHICAGO Street,Detroit,Wayne,"$40,000","19650 W CHICAGO Street, Detroit, Wayne",42.3649768,-83.2346141
5054,11241 MINDEN Street,Detroit,Wayne,"$40,000","11241 MINDEN Street, Detroit, Wayne",42.4138044,-83.00487629999999
5055,12564 ROSEMARY Street,Detroit,Wayne,"$40,000","12564 ROSEMARY Street, Detroit, Wayne",42.41133,-82.983893
5092,8427 GRANDVILLE Avenue,Detroit,Wayne,"$40,000","8427 GRANDVILLE Avenue, Detroit, Wayne",42.3545002,-83.2300041
5032,18747 AVON Avenue,Detroit,Wayne,"$40,000","18747 AVON Avenue, Detroit, Wayne",42.4288981,-83.22673160000001
5042,10056 COYLE Street,Detroit,Wayne,"$40,000","10056 COYLE Street, Detroit, Wayne",42.3701935,-83.1926139
5032,19750 BILTMORE Street,Detroit,Wayne,"$40,000","19750 BILTMORE Street, Detroit, Wayne",42.4363778,-83.2117056
5032,19934 ROSEMONT Avenue,Detroit,Wayne,"$40,000","19934 ROSEMONT Avenue, Detroit, Wayne",42.4380542,-83.2219897
5032,18135 HEYDEN Street,Detroit,Wayne,"$40,000","18135 HEYDEN Street, Detroit, Wayne",42.422183,-83.2407123
5052,7851 HELEN Street,Detroit,Wayne,"$40,000","7851 HELEN Street, Detroit, Wayne",42.3891749,-83.0302399
5042,8348 CARLIN Street,Detroit,Wayne,"$40,000","8348 CARLIN Street, Detroit, Wayne",42.35577749999999,-83.17833519999999
5051,18617 SAINT AUBIN Street,Detroit,Wayne,"$40,000","18617 SAINT AUBIN Street, Detroit, Wayne",42.4299792,-83.0817913
5055,10909 LAKEPOINTE Street,Detroit,Wayne,"$40,000","10909 LAKEPOINTE Street, Detroit, Wayne",42.4188102,-82.95301239999999
5066,1567 ALTER Road,Detroit,Wayne,"$40,000","1567 ALTER Road, Detroit, Wayne",42.3791079,-82.94253979999999
5101,3575 Ethel,Detroit,Wayne,"$40,000","3575 Ethel, Detroit, Wayne",42.2586027,-83.1595384
5042,8131 STRATHMOOR Street,Detroit,Wayne,"$40,000","8131 STRATHMOOR Street, Detroit, Wayne",42.3530248,-83.18601799999999
5092,7786 VAUGHAN Street,Detroit,Wayne,"$40,000","7786 VAUGHAN Street, Detroit, Wayne",42.34945829999999,-83.23657639999999
5042,11035 ROSELAWN Street,Detroit,Wayne,"$40,000","11035 ROSELAWN Street, Detroit, Wayne",42.3754419,-83.150678
5042,15048 WHITCOMB Street,Detroit,Wayne,"$40,000","15048 WHITCOMB Street, Detroit, Wayne",42.4001416,-83.19582489999999
5054,19159 HOYT Street,Detroit,Wayne,"$40,000","19159 HOYT Street, Detroit, Wayne",42.4359666,-82.98088159999999
5032,20030 SOUTHFIELD Freeway,Detroit,Wayne,"$40,000","20030 SOUTHFIELD Freeway, Detroit, Wayne",42.4395271,-83.2191666
5032,19722 AVON Avenue,Detroit,Wayne,"$40,000","19722 AVON Avenue, Detroit, Wayne",42.4356989,-83.2264974
5054,13055 CANONBURY Street,Detroit,Wayne,"$40,000","13055 CANONBURY Street, Detroit, Wayne",42.418219,-83.01098019999999
5041,20501 MANOR Street,Detroit,Wayne,"$40,000","20501 MANOR Street, Detroit, Wayne",42.4445746,-83.1703644
5042,15735 MARLOWE Street,Detroit,Wayne,"$40,000","15735 MARLOWE Street, Detroit, Wayne",42.4062067,-83.19053629999999
5042,16195 TULLER Street,Detroit,Wayne,"$40,000","16195 TULLER Street, Detroit, Wayne",42.4112407,-83.1481228
5054,11411 SAINT PATRICK Street,Detroit,Wayne,"$40,000","11411 SAINT PATRICK Street, Detroit, Wayne",42.4107087,-83.00079149999999
5054,20266 BRADFORD Street,Detroit,Wayne,"$40,000","20266 BRADFORD Street, Detroit, Wayne",42.44641,-83.001195
5032,17601 FIELDING Street,Detroit,Wayne,"$40,000","17601 FIELDING Street, Detroit, Wayne",42.4205303,-83.2441525
5041,20103 GREELEY Street,Detroit,Wayne,"$40,000","20103 GREELEY Street, Detroit, Wayne",42.4425368,-83.08849579999999
5051,18150 FLEMING Street,Detroit,Wayne,"$40,000","18150 FLEMING Street, Detroit, Wayne",42.4279507,-83.07892869999999
5092,6845 MINOCK Street,Detroit,Wayne,"$40,000","6845 MINOCK Street, Detroit, Wayne",42.3416518,-83.2319041
5032,20309 ARCHDALE Street,Detroit,Wayne,"$40,000","20309 ARCHDALE Street, Detroit, Wayne",42.4424196,-83.217496
5053,246 marlborough Street,Detroit,Wayne,"$40,000","246 marlborough Street, Detroit, Wayne",42.3623167,-82.9358355
5042,13641 CLOVERLAWN Street,Detroit,Wayne,"$40,000","13641 CLOVERLAWN Street, Detroit, Wayne",42.3883083,-83.1521484
5054,16411 Liberal,Detroit,Wayne,"$40,000","16411 Liberal, Detroit, Wayne",42.4403893,-82.95070820000001
5042,15738 Cherrylawn Street,Detroit,Wayne,"$40,000","15738 Cherrylawn Street, Detroit, Wayne",42.4068003,-83.1542717
5101,5111 S MARTINDALE Street,Detroit,Wayne,"$40,000","5111 S MARTINDALE Street, Detroit, Wayne",42.3611227,-83.12942919999999
5042,15760 ROBSON Street,Detroit,Wayne,"$40,000","15760 ROBSON Street, Detroit, Wayne",42.4067183,-83.1925852
5043,3344 COLLINGWOOD Street,Detroit,Wayne,"$40,000","3344 COLLINGWOOD Street, Detroit, Wayne",42.3776504,-83.1214194
5055,12024 WILFRED Street,Detroit,Wayne,"$40,000","12024 WILFRED Street, Detroit, Wayne",42.4120886,-82.99076319999999
5092,8276 VAUGHAN Street,Detroit,Wayne,"$40,000","8276 VAUGHAN Street, Detroit, Wayne",42.3532509,-83.23673649999999
5051,20060 KEYSTONE Street,Detroit,Wayne,"$40,001","20060 KEYSTONE Street, Detroit, Wayne",42.4434529,-83.05136619999999
5042,16247 PRAIRIE Street,Detroit,Wayne,"$40,100","16247 PRAIRIE Street, Detroit, Wayne",42.4119615,-83.1451457
5051,19706 DWYER Street,Detroit,Wayne,"$40,150","19706 DWYER Street, Detroit, Wayne",42.4400569,-83.0414029
5054,19230 VERONA Street,Detroit,Wayne,"$40,150","19230 VERONA Street, Detroit, Wayne",42.436929,-82.9814657
5042,15775 MANOR Street,Detroit,Wayne,"$40,444","15775 MANOR Street, Detroit, Wayne",42.4071782,-83.1688151
5042,16540 ILENE Street,Detroit,Wayne,"$40,500","16540 ILENE Street, Detroit, Wayne",42.4127269,-83.1620313
5042,14368 SUSSEX Street,Detroit,Wayne,"$40,500","14368 SUSSEX Street, Detroit, Wayne",42.3933052,-83.19439369999999
5032,19836 GRANDVIEW Street,Detroit,Wayne,"$40,500","19836 GRANDVIEW Street, Detroit, Wayne",42.43560189999999,-83.2848618
5043,1249 PINGREE Street,Detroit,Wayne,"$40,500","1249 PINGREE Street, Detroit, Wayne",42.3740468,-83.0902337
5054,20258 JOANN Street,Detroit,Wayne,"$40,500","20258 JOANN Street, Detroit, Wayne",42.4466336,-82.9901588
5043,11376 NARDIN Drive,Detroit,Wayne,"$40,500","11376 NARDIN Drive, Detroit, Wayne",42.3735303,-83.1346378
5054,18601 WALTHAM Street,Detroit,Wayne,"$40,500","18601 WALTHAM Street, Detroit, Wayne",42.4312055,-82.9950188
5051,19323 PACKARD Street,Detroit,Wayne,"$40,500","19323 PACKARD Street, Detroit, Wayne",42.4363476,-83.0276177
5054,17818 BRADFORD Street,Detroit,Wayne,"$40,500","17818 BRADFORD Street, Detroit, Wayne",42.42584979999999,-83.0003213
5054,17843 BRADFORD Street,Detroit,Wayne,"$40,500","17843 BRADFORD Street, Detroit, Wayne",42.4261344,-83.00088439999999
5092,6446 VAUGHAN Street,Detroit,Wayne,"$40,900","6446 VAUGHAN Street, Detroit, Wayne",42.3379073,-83.23617709999999
5034,9528 WARWICK Street,Detroit,Wayne,"$40,950","9528 WARWICK Street, Detroit, Wayne",42.3653904,-83.22729020000001
5092,8270 PENROD Street,Detroit,Wayne,"$41,000","8270 PENROD Street, Detroit, Wayne",42.3534387,-83.2196791
5092,7440 PENROD Street,Detroit,Wayne,"$41,000","7440 PENROD Street, Detroit, Wayne",42.3467938,-83.2194595
5054,12010 MINDEN Street,Detroit,Wayne,"$41,000","12010 MINDEN Street, Detroit, Wayne",42.4163109,-82.99617289999999
5054,16036 LAPPIN Street,Detroit,Wayne,"$41,000","16036 LAPPIN Street, Detroit, Wayne",42.4372361,-82.95497929999999
5034,9616 AUBURN Street,Detroit,Wayne,"$41,000","9616 AUBURN Street, Detroit, Wayne",42.3665134,-83.23340569999999
5055,11203 STOCKWELL Street,Detroit,Wayne,"$41,000","11203 STOCKWELL Street, Detroit, Wayne",42.4185653,-82.9600351
5055,15424 SARATOGA Street,Detroit,Wayne,"$41,000","15424 SARATOGA Street, Detroit, Wayne",42.4330327,-82.9624286
5051,18677 Fenelon Street,Detroit,Wayne,"$41,000","18677 Fenelon Street, Detroit, Wayne",42.4308921,-83.05344219999999
5043,3300 LESLIE Street,Detroit,Wayne,"$41,000","3300 LESLIE Street, Detroit, Wayne",42.3868136,-83.1268506
5042,16221 WASHBURN Street,Detroit,Wayne,"$41,000","16221 WASHBURN Street, Detroit, Wayne",42.4114494,-83.16138049999999
5055,15425 EASTWOOD Street,Detroit,Wayne,"$41,000","15425 EASTWOOD Street, Detroit, Wayne",42.4341256,-82.9624181
5051,19327 Helen Street,Detroit,Wayne,"$41,000","19327 Helen Street, Detroit, Wayne",42.4363222,-83.0321264
5054,13675 PFENT Street,Detroit,Wayne,"$41,000","13675 PFENT Street, Detroit, Wayne",42.4379697,-82.9836515
5042,8105 AMERICAN Street,Detroit,Wayne,"$41,000","8105 AMERICAN Street, Detroit, Wayne",42.3536817,-83.144251
5055,4637 UNIVERSITY Place,Detroit,Wayne,"$41,000","4637 UNIVERSITY Place, Detroit, Wayne",42.407,-82.92151989999999
5051,19705 ROGGE Street,Detroit,Wayne,"$41,000","19705 ROGGE Street, Detroit, Wayne",42.4402929,-83.0301526
5034,8899 ARTESIAN Street,Detroit,Wayne,"$41,000","8899 ARTESIAN Street, Detroit, Wayne",42.3592435,-83.22657690000001
5101,3553 S ETHEL Street,Detroit,Wayne,"$41,000","3553 S ETHEL Street, Detroit, Wayne",42.2589565,-83.1592364
5051,19150 GABLE Street,Detroit,Wayne,"$41,000","19150 GABLE Street, Detroit, Wayne",42.4343799,-83.0424761
5054,14910 E STATE FAIR Street,Detroit,Wayne,"$41,000","14910 E STATE FAIR Street, Detroit, Wayne",42.442422,-82.9685119
